Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y
"1021","2021","7122021","46.99","69.485","40.421","53.7589762","0.227753213","0.193131573","0.295776685","0.581722674","51.559","-0.023576127","-0.082192025","51.58257613","0.372373681","0.435341736","1.478718876","1.554759722","4","29","210.7199831",-93.529917123000004,44.076940612000001,-93.529878123000003,44.076901612000000,18.296576924000000,1176.204711913989968,1146.075005424989968,15.462914679000001,10818.853732638899601,193.193581475000002,"-93.529889436763497","44.076927660989192"
"1022","2021","7122021","44.622","66.174","38.18","51.08109096","0.230285847","0.194519658","0.296794095","0.576963762","49.546","-0.024857695","-0.085396305","49.5708577","0.374855569","0.439828557","1.482990453","1.562020827","4","30","181.2137144",-93.529917123000004,44.076901612000000,-93.529878123000003,44.076862611999999,15.837474293000000,1018.121459961000028,1146.065606011000000,15.658834775000001,11139.557725693899556,198.920461018998992,"-93.529889436763497","44.076888660989191"
"1023","2021","7122021","44.918","66.044","38.433","51.17464264","0.226221808","0.190389503","0.291276593","0.581930228","48.737","-0.021143947","-0.081915727","48.75814395","0.367459282","0.43288672","1.470323701","1.548682631","4","31","188.1242157",-93.529917123000004,44.076862611999999,-93.529878123000003,44.076823611999998,13.140946070000000,844.772488063999049,1144.541937934000089,16.467349899999899,13442.608181424000577,240.046334161000004,"-93.529889436763497","44.076849660989190"
"1024","2021","7122021","41.994","63.117","35.893","48.42712454","0.236854611","0.200958986","0.305166286","0.56867405","48.347","-0.030675726","-0.091251312","48.37767573","0.386316758","0.451000574","1.503000429","1.583660946","4","32","190.1649701",-93.529917123000004,44.076823611999998,-93.529878123000003,44.076784611999997,14.129212485000000,908.305399577000003,1144.117743598000061,17.013127009000002,10819.244845920000444,193.200578478000011,"-93.529889436763497","44.076810660989189"
"1027","2021","7122021","44.29","63.465","37.866","49.74348963","0.214141549","0.177949979","0.274363634","0.596643819","44.774","-0.010019159","-0.071779482","44.78401916","0.344975885","0.412053611","1.432941973","1.509702365","3","3","167.7354389",-93.529878123000003,44.077954611999999,-93.529839123000002,44.077915611999998,11.860027736999900,762.429423014000008,1149.227552626000033,16.275139491000001,9294.012586806000400,165.964307996998997,"-93.529850436763496","44.077941660989190"
"1028","2021","7122021","42.968","63.4","37.506","49.23585773","0.223501259","0.192087846","0.296709361","0.591577287","46.326","-0.022553067","-0.075702351","46.34855307","0.370504898","0.42762419","1.475516664","1.543852838","3","4","181.5701738",-93.529878123000003,44.077915611999998,-93.529839123000002,44.077876611999997,13.391510857000000,860.882982041998957,1148.934977213989896,16.145284970999899,10007.652126736000355,178.707853529000005,"-93.529850436763496","44.077902660989189"
"1029","2021","7122021","44.647","64.837","38.503","50.59536272","0.218603165","0.184410507","0.284442316","0.593843022","46.524","-0.015752735","-0.073876759","46.53975274","0.356690942","0.419524475","1.452214035","1.525603822","3","5","193.4156748",-93.529878123000003,44.077876612000004,-93.529839123000002,44.077837612000003,17.136523353000001,1101.634290906989918,1148.661987304989907,16.108564270999899,10964.743164061899733,195.798743354000010,"-93.529850436763496","44.077863660989195"
"103","2021","7122021","46.732","68.589","40.119","53.22237908","0.224645024","0.189531829","0.290643866","0.584918865","50.327","-0.020356408","-0.079917653","50.34735641","0.365919","0.43007816","1.467709492","1.54420909","32","7","214.885623",-93.531009123000004,44.077798612000002,-93.530970123000003,44.077759612000001,22.781278610000001,1464.508728026989957,1147.970703125000000,15.565597773000000,11909.743408202899445,212.673744201999000,"-93.530981436763511","44.077785660989193"
"1030","2021","7122021","44.247","65.799","38.118","50.7946432","0.230100531","0.195845374","0.299632966","0.579309716","49.233","-0.026006317","-0.083919171","49.25900632","0.377222234","0.439303606","1.48708387","1.56278219","3","6","209.1278448",-93.529878123000003,44.077837612000003,-93.529839123000002,44.077798612000002,22.019535064999900,1415.539455838000094,1148.254760741989912,15.938292608999900,12457.534179688000222,222.455702040000006,"-93.529850436763496","44.077824660989201"
"1031","2021","7122021","44.111","65.666","37.691","50.59122242","0.232389013","0.196352606","0.29901784","0.573980447","49.53","-0.026518295","-0.087467112","49.5565183","0.378126781","0.443449078","1.488653624","1.568702674","3","7","229.7966298",-93.529878123000003,44.077798612000002,-93.529839123000002,44.077759612000001,23.569967905999899,1515.210611979000078,1147.949869792000072,15.839902401000000,13048.201334634899467,233.003313700000007,"-93.529850436763496","44.077785660989193"
"1032","2021","7122021","42.667","63.905","36.289","49.06191135","0.236276757","0.199283114","0.302178336","0.56785854","48.854","-0.029197612","-0.091700324","48.88319761","0.383342265","0.450181094","1.497761736","1.580732302","3","8","228.9674437",-93.529878123000003,44.077759612000001,-93.529839123000002,44.077720612000000,23.538179398000000,1513.167236327989940,1147.843790690000105,15.912205908000001,13016.004014756899778,232.428356594999002,"-93.529850436763496","44.077746660989192"
"1033","2021","7122021","43.339","64.18","37.064","49.56840868","0.229719826","0.193835508","0.295805834","0.577500779","47.957","-0.024244897","-0.085005844","47.9812449","0.373632808","0.438879465","1.480883269","1.560056704","3","9","232.0632372",-93.529878123000003,44.077720612000000,-93.529839123000002,44.077681611999999,23.402551015000000,1504.448608398000033,1147.786024305989940,16.150946828999899,13125.877278645899423,234.390377468998992,"-93.529850436763496","44.077707660989184"
"1034","2021","7122021","41.68","61.841","35.382","47.65647072","0.232236082","0.194752755","0.29588048","0.572144694","46.62","-0.025118248","-0.088595639","46.64511825","0.375271958","0.443399464","1.483709213","1.566896062","3","10","225.6519063",-93.529878123000003,44.077681611999999,-93.529839123000002,44.077642611999998,23.197048822999900,1491.237887911989901,1147.699978298989890,16.250298818000001,13057.903537325899379,233.176571316000008,"-93.529850436763496","44.077668660989190"
"1035","2021","7122021","43.088","63.961","36.66","49.30023957","0.231973805","0.194985474","0.296537811","0.57316177","48.174","-0.025313655","-0.087934646","48.19931365","0.375687557","0.442880212","1.484427219","1.566475041","3","11","232.3645803",-93.529878123000003,44.077642611999998,-93.529839123000002,44.077603611999997,23.915859858000001,1537.447197808000055,1147.522176106989946,16.323159535999899,13291.736653645899423,237.352159287999001,"-93.529850436763496","44.077629660989189"
"1036","2021","7122021","42.274","63.069","36.155","48.55228749","0.233219434","0.19740277","0.3005579","0.573261032","47.709","-0.027459045","-0.088001244","47.73645905","0.37999784","0.444829465","1.491909921","1.571646824","3","12","225.9879626",-93.529878123000003,44.077603612000004,-93.529839123000002,44.077564612000003,23.464026133000001,1508.401991102000011,1147.474894206000045,16.483030531000001,12926.172526042000754,230.824227226999000,"-93.529850436763496","44.077590660989195"
"1037","2021","7122021","42.545","62.875","36.156","48.54756769","0.230123599","0.192847657","0.293514669","0.575045726","47.049","-0.023393796","-0.086572583","47.0723938","0.371865553","0.439770308","1.477846986","1.560134225","3","13","220.8704277",-93.529878123000003,44.077564612000003,-93.529839123000002,44.077525612000002,22.574424107999899,1451.213358560989946,1147.315409342000066,16.547305425000001,12533.746256509899467,223.816619873000008,"-93.529850436763496","44.077551660989187"
"1038","2021","7122021","42.619","62.902","36.782","48.73724205","0.226129968","0.192217663","0.295072666","0.584750882","46.403","-0.022735993","-0.080161346","46.42573599","0.370737455","0.432464011","1.475914498","1.550109988","3","14","207.0135241",-93.529878123000003,44.077525612000002,-93.529839123000002,44.077486612000001,21.853394189999900,1404.861735025989901,1147.178670246989896,16.595336066000002,12007.769748263899601,214.424196031000008,"-93.529850436763496","44.077512660989193"
"1039","2021","7122021","42.541","63.139","36.015","48.62561131","0.2329789","0.19490916","0.295672145","0.570408147","47.722","-0.025276827","-0.089756166","47.74727683","0.375551284","0.444750138","1.484191721","1.568823147","3","15","210.1534069",-93.529878123000003,44.077486612000001,-93.529839123000002,44.077447612000000,21.430863486000000,1377.698269314000072,1146.996527777989968,16.613930384000000,11715.793185763899601,209.210359361000002,"-93.529850436763496","44.077473660989192"
"104","2021","7122021","47.456","69.49","40.619","53.9469962","0.224196781","0.188411746","0.288678973","0.584530148","50.905","-0.019367245","-0.080115508","50.92436725","0.363905225","0.429402119","1.464303776","1.542159508","32","8","206.4117393",-93.531009123000004,44.077759612000001,-93.530970123000003,44.077720612000000,21.357067743999899,1372.953959146989973,1147.884318033989985,15.421563943000001,11318.764811197899689,202.120569864998998,"-93.530981436763511","44.077746660989192"
"1040","2021","7122021","42.522","62.865","35.889","48.47043439","0.231795671","0.193031399","0.292713459","0.570890002","47.319","-0.023600612","-0.089331521","47.34260061","0.372194416","0.442844216","1.478411175","1.5643051","3","16","212.2059717",-93.529878123000003,44.077447612000000,-93.529839123000002,44.077408611999999,22.778452979000001,1464.328830294989984,1146.803805881000017,16.642305373999900,12448.913302950899379,222.301762899000011,"-93.529850436763496","44.077434660989191"
"1041","2021","7122021","46.071","68.019","39.457","52.61804586","0.22796819","0.192374441","0.294079027","0.580087917","50.51","-0.022921972","-0.083226634","50.53292197","0.371018266","0.435844689","1.476395129","1.554585795","3","17","219.2575686",-93.529878123000003,44.077408611999999,-93.529839123000002,44.077369611999998,23.498044967999899,1510.587632921000022,1146.637112088000094,16.656806734000000,12900.654405381899778,230.368567573000007,"-93.529850436763496","44.077395660989190"
"1042","2021","7122021","45.432","68.633","39.041","52.59516769","0.238086218","0.203401569","0.309247707","0.568837148","52.793","-0.032841299","-0.091280551","52.8258413","0.390641443","0.452912965","1.510675295","1.588898497","3","18","212.6315786",-93.529878123000003,44.077369611999998,-93.529839123000002,44.077330611999997,23.013428370000000,1479.433892144000083,1146.391791450000028,16.679343329999899,12674.549587674000577,226.330968221000006,"-93.529850436763496","44.077356660989189"
"1043","2021","7122021","44.468","66.053","37.592","50.83817561","0.233678548","0.19530225","0.295972795","0.569118738","50.046","-0.025641233","-0.090634853","50.07164123","0.376253091","0.445984817","1.485405235","1.570861954","3","19","214.2020335",-93.529878123000003,44.077330612000004,-93.529839123000002,44.077291612000003,22.597838295999900,1452.717081706000045,1146.216986762000033,16.725571314000000,12335.456705729000532,220.275753444998998,"-93.529850436763496","44.077317660989195"
"1044","2021","7122021","47.326","70.937","40.43","54.48667466","0.235674781","0.199648242","0.303354618","0.569942343","54.118","-0.029494685","-0.090331647","54.14749468","0.383990831","0.449023263","1.498901238","1.579606476","3","20","205.3490251",-93.529878123000003,44.077291612000003,-93.529839123000002,44.077252612000002,22.793864568000000,1465.317789713989896,1146.069396973000039,16.769443511999899,12383.811360677000266,221.139208475998998,"-93.529850436763496","44.077278660989194"
"1045","2021","7122021","41.972","64.103","35.254","48.69526982","0.248159975","0.208635399","0.312492057","0.54995866","50.98","-0.037799744","-0.104348011","51.01779974","0.399865176","0.47049066","1.527280091","1.618616121","3","21","212.4850017",-93.529878123000003,44.077252612000002,-93.529839123000002,44.077213612000001,23.535345077999899,1512.984903970989990,1145.985894097000028,16.824950112000000,12857.644965277899246,229.600519816000002,"-93.529850436763496","44.077239660989193"
"1046","2021","7122021","45.119","68.54","38.553","52.3443393","0.241936653","0.206063752","0.311839267","0.562489057","53.408","-0.035302079","-0.095694163","53.44330208","0.395340451","0.459556448","1.519093952","1.600770098","3","22","214.2877107",-93.529878123000003,44.077213612000001,-93.529839123000002,44.077174612000000,23.675314161999900,1521.981947156989918,1145.722262911989901,16.835696114000001,12885.796223957899201,230.103224012998993,"-93.529850436763496","44.077200660989192"
"1047","2021","7122021","44.709","67.711","37.696","51.65482429","0.243390397","0.204607721","0.307826134","0.556718997","53.017","-0.034096299","-0.099500386","53.0510963","0.392772297","0.46241929","1.514482543","1.603021944","3","23","207.5510237",-93.529878123000003,44.077174612000000,-93.529839123000002,44.077135611999999,23.020149019000002,1479.864529080000011,1145.572102865000033,16.892505434000000,12517.662760417000754,223.529434204000012,"-93.529850436763496","44.077161660989191"
"1048","2021","7122021","44.349","67.142","37.62","51.28400129","0.241915719","0.204438026","0.308551394","0.560305025","52.315","-0.033890189","-0.097068627","52.34889019","0.392472693","0.459752012","1.513946199","1.599220324","3","24","205.8347392",-93.529878123000003,44.077135611999999,-93.529839123000002,44.077096611999998,22.613940345000000,1453.752197265989935,1145.344414605000111,16.839699426999900,12352.579644097000710,220.581512451000009,"-93.529850436763496","44.077122660989197"
"1049","2021","7122021","44.357","66.218","37.75","50.91636761","0.234587006","0.197702917","0.300185376","0.570086683","50.329","-0.027764706","-0.090126412","50.35676471","0.380532184","0.447303591","1.492842167","1.575211771","3","25","207.6030855",-93.529878123000003,44.077096611999998,-93.529839123000002,44.077057611999997,22.281524445999899,1432.383992513000067,1145.176554361989929,16.836784574999900,12117.212673611000355,216.378529866999003,"-93.529850436763496","44.077083660989189"
"105","2021","7122021","46.354","67.656","39.598","52.58019036","0.223081929","0.186843259","0.286271032","0.58528438","49.36","-0.017970418","-0.079545336","49.37797042","0.361081034","0.427548494","1.459550416","1.53815801","32","9","204.4382303",-93.531009123000004,44.077720612000000,-93.530970123000003,44.077681611999999,21.517047563999899,1383.237467447989957,1147.886576334989968,15.214446227000000,11302.549153645899423,201.831011453998997,"-93.530981436763511","44.077707660989184"
"1050","2021","7122021","43.323","64.483","36.695","49.60330178","0.234218888","0.1962785","0.297562965","0.569064715","48.948","-0.026510543","-0.090726016","48.97451054","0.377994662","0.446835683","1.488424163","1.573040429","3","26","219.8948739",-93.529878123000003,44.077057612000004,-93.529839123000002,44.077018612000003,21.659987768000001,1392.427266439000050,1144.858846029000006,16.551619530000000,11640.142089843899157,207.859451293999001,"-93.529850436763496","44.077044660989195"
"1051","2021","7122021","42.968","63.77","36.056","49.03365191","0.234871517","0.194888418","0.294304066","0.565406931","48.516","-0.025314789","-0.093082342","48.54131479","0.375514244","0.448258238","1.484127723","1.573385294","3","27","210.8345446",-93.529878123000003,44.077018612000003,-93.529839123000002,44.076979612000002,21.523852666000000,1383.676378037989934,1144.731133355000111,16.654212103999900,11716.978190104000532,209.231518216000012,"-93.529850436763496","44.077005660989194"
"1052","2021","7122021","41.962","62.56","35.046","47.96799336","0.238027389","0.19706856","0.296476481","0.56019821","48.112","-0.027321449","-0.096695518","48.13932145","0.379402632","0.453750518","1.490872694","1.583022408","3","28","228.2750625",-93.529878123000003,44.076979612000002,-93.529839123000002,44.076940612000001,22.901732975000002,1472.251519097000028,1144.924275716000011,16.510975943999899,12447.232747395899423,222.271745470000013,"-93.529850436763496","44.076966660989186"
"1053","2021","7122021","45.244","67.22","38.681","51.83874901","0.23133286","0.195404752","0.297846387","0.575438857","50.515","-0.025660128","-0.086450759","50.54066013","0.37643604","0.441636112","1.485721864","1.565318051","3","29","202.66714",-93.529878123000003,44.076940612000001,-93.529839123000002,44.076901612000000,22.720043394000001,1460.572007921000022,1145.484931098000061,16.543122398000001,12431.919596354000532,221.998319837998991,"-93.529850436763496","44.076927660989192"
"1054","2021","7122021","43.243","64.283","36.619","49.47461403","0.233673019","0.195673605","0.296726698","0.569652941","48.704","-0.025965521","-0.090300739","48.72996552","0.376915797","0.445918327","1.486552737","1.571180316","3","30","173.9993637",-93.529878123000003,44.076901612000000,-93.529839123000002,44.076862611999999,19.475913154000001,1252.021620008990112,1145.152248805989984,16.529767142000001,10517.754231770899423,187.816830105000008,"-93.529850436763496","44.076888660989191"
"1055","2021","7122021","45.071","64.48","38.316","50.52122094","0.2146157","0.177168625","0.272464378","0.594230769","45.573","-0.009336769","-0.073292892","45.58233677","0.343553543","0.413065542","1.43063167","1.510114945","3","31","167.3700641",-93.529878123000003,44.076862611999999,-93.529839123000002,44.076823611999998,14.258085357000001,916.588887533000047,1144.429782444000011,17.087778091000001,10037.439453125000000,179.239754570998997,"-93.529850436763496","44.076849660989190"
"1056","2021","7122021","41.158","61.893","34.408","47.28859932","0.241883703","0.201211051","0.302070131","0.555927165","48.22","-0.031076903","-0.099824675","48.2510769","0.386763633","0.460190845","1.503790272","1.596220744","3","32","147.0979567",-93.529878123000003,44.076823611999998,-93.529839123000002,44.076784611999997,11.443881565000000,735.677734375000000,1144.266357422000056,17.303497314000001,9107.444661457990151,162.632744682999004,"-93.529850436763496","44.076810660989189"
"1059","2021","7122021","44.742","64.321","37.879","50.24558437","0.217837482","0.179520094","0.275047764","0.588905645","46.021","-0.011448054","-0.076835758","46.03244805","0.347830493","0.4187963","1.437597783","1.519563727","2","3","197.7945574",-93.529839123000002,44.077954611999999,-93.529800123000001,44.077915611999998,16.770855374000000,1078.124925400989923,1149.688842773000033,16.615705702000000,11452.897569443899556,204.515769110999003,"-93.529811436763509","44.077941660989190"
