Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y
"1037","2021","6302021","49.939","75.143","44.25","58.01849323","0.229459045","0.201499816","0.311807205","0.588877207","56.097","-0.030876621","-0.077912031","56.12787662","0.387275408","0.437442854","1.504695729","1.566534756","3","13","220.8704277",-93.529878123000003,44.077564612000003,-93.529839123000002,44.077525612000002,22.574424107999899,1451.213358560989946,1147.315409342000066,16.547305425000001,12533.746256509899467,223.816619873000008,"-93.529850436763496","44.077551660989187"
"1038","2021","6302021","49.759","75.397","44.191","58.06177794","0.232259013","0.204848349","0.316655345","0.586110853","56.844","-0.033861834","-0.079892765","56.87786183","0.393197032","0.442158949","1.515243474","1.576320466","3","14","207.0135241",-93.529878123000003,44.077525612000002,-93.529839123000002,44.077486612000001,21.853394189999900,1404.861735025989901,1147.178670246989896,16.595336066000002,12007.769748263899601,214.424196031000008,"-93.529850436763496","44.077512660989193"
"1039","2021","6302021","48.625","73.679","42.695","56.61521789","0.23478494","0.204850209","0.314713161","0.57947312","56.038","-0.033963842","-0.084279299","56.07196384","0.393200315","0.446730413","1.515249357","1.582314519","3","15","210.1534069",-93.529878123000003,44.077486612000001,-93.529839123000002,44.077447612000000,21.430863486000000,1377.698269314000072,1146.996527777989968,16.613930384000000,11715.793185763899601,209.210359361000002,"-93.529850436763496","44.077473660989192"
"104","2021","6302021","76.127","111.05","69.871","87.57735489","0.206743856","0.186577411","0.297708557","0.629185052","76.102","-0.017398307","-0.051471321","76.11939831","0.360601863","0.397312588","1.458746568","1.501002281","32","8","206.4117393",-93.531009123000004,44.077759612000001,-93.530970123000003,44.077720612000000,21.357067743999899,1372.953959146989973,1147.884318033989985,15.421563943000001,11318.764811197899689,202.120569864998998,"-93.530981436763511","44.077746660989192"
"1040","2021","6302021","51.665","76.4","45.762","59.44294987","0.221291068","0.193144107","0.300535825","0.598979058","55.373","-0.023408331","-0.070951003","55.39640833","0.372396108","0.423431147","1.478757379","1.539725043","3","16","212.2059717",-93.529878123000003,44.077447612000000,-93.529839123000002,44.077408611999999,22.778452979000001,1464.328830294989984,1146.803805881000017,16.642305373999900,12448.913302950899379,222.301762899000011,"-93.529850436763496","44.077434660989191"
"1041","2021","6302021","56.453","80.547","50.867","63.93280876","0.200339774","0.175868613","0.279730185","0.631519486","53.774","-0.008052505","-0.049679827","53.78205251","0.341184469","0.386372958","1.426797513","1.477171411","3","17","219.2575686",-93.529878123000003,44.077408611999999,-93.529839123000002,44.077369611999998,23.498044967999899,1510.587632921000022,1146.637112088000094,16.656806734000000,12900.654405381899778,230.368567573000007,"-93.529850436763496","44.077395660989190"
"1042","2021","6302021","54.686","78.762","49.207","62.22362919","0.205154982","0.180414843","0.285799076","0.624755593","53.631","-0.012053325","-0.054048343","53.64305332","0.349455092","0.394914094","1.440258933","1.49179238","3","18","212.6315786",-93.529878123000003,44.077369611999998,-93.529839123000002,44.077330611999997,23.013428370000000,1479.433892144000083,1146.391791450000028,16.679343329999899,12674.549587674000577,226.330968221000006,"-93.529850436763496","44.077356660989189"
"1043","2021","6302021","53.119","77.463","47.841","60.8574997","0.210898603","0.186426919","0.294219311","0.617598079","53.966","-0.017354265","-0.058768208","53.98335426","0.360330552","0.40497991","1.45829176","1.510007667","3","19","214.2020335",-93.529878123000003,44.077330612000004,-93.529839123000002,44.077291612000003,22.597838295999900,1452.717081706000045,1146.216986762000033,16.725571314000000,12335.456705729000532,220.275753444998998,"-93.529850436763496","44.077317660989195"
"1044","2021","6302021","58.599","80.991","51.849","65.01718666","0.189164189","0.160412637","0.255205662","0.640182242","51.534","0.005472239","-0.043890743","51.52852776","0.312776834","0.366878582","1.382122562","1.439611962","3","20","205.3490251",-93.529878123000003,44.077291612000003,-93.529839123000002,44.077252612000002,22.793864568000000,1465.317789713989896,1146.069396973000039,16.769443511999899,12383.811360677000266,221.139208475998998,"-93.529850436763496","44.077278660989194"
"1045","2021","6302021","56.557","81.403","50.047","64.10887839","0.20861141","0.18009568","0.282620318","0.614805351","56.202","-0.011825092","-0.06030201","56.21382509","0.348875765","0.401391314","1.439309016","1.499129377","3","21","212.4850017",-93.529878123000003,44.077252612000002,-93.529839123000002,44.077213612000001,23.535345077999899,1512.984903970989990,1145.985894097000028,16.824950112000000,12857.644965277899246,229.600519816000002,"-93.529850436763496","44.077239660989193"
"1046","2021","6302021","57.727","82.616","51.92","65.45608295","0.202216248","0.177344078","0.281476539","0.628449695","55.585","-0.009352814","-0.051637601","55.59435281","0.343873033","0.389736097","1.431150068","1.48257929","3","22","214.2877107",-93.529878123000003,44.077213612000001,-93.529839123000002,44.077174612000000,23.675314161999900,1521.981947156989918,1145.722262911989901,16.835696114000001,12885.796223957899201,230.103224012998993,"-93.529850436763496","44.077200660989192"
"1047","2021","6302021","57.995","81.092","53.224","65.24856746","0.186409805","0.16606153","0.268998288","0.656340946","50.965","0.000525191","-0.034207092","50.96447481","0.323210079","0.361100815","1.398258471","1.438807563","3","23","207.5510237",-93.529878123000003,44.077174612000000,-93.529839123000002,44.077135611999999,23.020149019000002,1479.864529080000011,1145.572102865000033,16.892505434000000,12517.662760417000754,223.529434204000012,"-93.529850436763496","44.077161660989191"
"1048","2021","6302021","57.994","81.245","52.479","65.11041776","0.190564289","0.166986261","0.267992162","0.645935134","52.017","-0.000278534","-0.040551226","52.01727853","0.324912527","0.36885139","1.400920785","1.44832141","3","24","205.8347392",-93.529878123000003,44.077135611999999,-93.529839123000002,44.077096611999998,22.613940345000000,1453.752197265989935,1145.344414605000111,16.839699426999900,12352.579644097000710,220.581512451000009,"-93.529850436763496","44.077122660989197"
"1049","2021","6302021","57.042","79.585","51.418","63.85236282","0.189478011","0.16499667","0.264561255","0.646076522","50.71","0.001456034","-0.040414794","50.70854397","0.321247723","0.366987759","1.395200028","1.444268606","3","25","207.6030855",-93.529878123000003,44.077096611999998,-93.529839123000002,44.077057611999997,22.281524445999899,1432.383992513000067,1145.176554361989929,16.836784574999900,12117.212673611000355,216.378529866999003,"-93.529850436763496","44.077083660989189"
"105","2021","6302021","74.714","109.75","68.916","86.36484499","0.20893344","0.189934079","0.30321598","0.627936219","75.87","-0.020326782","-0.05236246","75.89032678","0.36664158","0.401073131","1.468934872","1.50898465","32","9","204.4382303",-93.531009123000004,44.077720612000000,-93.530970123000003,44.077681611999999,21.517047563999899,1383.237467447989957,1147.886576334989968,15.214446227000000,11302.549153645899423,201.831011453998997,"-93.530981436763511","44.077707660989184"
"1050","2021","6302021","55.767","81.231","50.365","63.88809716","0.209721736","0.185871327","0.293929565","0.620021913","56.33","-0.016850712","-0.057215139","56.34685071","0.359328518","0.402859335","1.456614127","1.506882014","3","26","219.8948739",-93.529878123000003,44.077057612000004,-93.529839123000002,44.077018612000003,21.659987768000001,1392.427266439000050,1144.858846029000006,16.551619530000000,11640.142089843899157,207.859451293999001,"-93.529850436763496","44.077044660989195"
"1051","2021","6302021","53.172","77.861","47.468","60.94480544","0.214860237","0.188418185","0.295446658","0.609650531","55.082","-0.019160677","-0.063897681","55.10116068","0.363916809","0.412094296","1.464323328","1.520715274","3","27","210.8345446",-93.529878123000003,44.077018612000003,-93.529839123000002,44.076979612000002,21.523852666000000,1383.676378037989934,1144.731133355000111,16.654212103999900,11716.978190104000532,209.231518216000012,"-93.529850436763496","44.077005660989194"
"1052","2021","6302021","51.982","76.237","46.654","59.69590776","0.214400064","0.189168532","0.297370196","0.611960072","53.838","-0.019798368","-0.062453323","53.85779837","0.365266113","0.411170306","1.466603824","1.520378986","3","28","228.2750625",-93.529878123000003,44.076979612000002,-93.529839123000002,44.076940612000001,22.901732975000002,1472.251519097000028,1144.924275716000011,16.510975943999899,12447.232747395899423,222.271745470000013,"-93.529850436763496","44.076966660989186"
"1053","2021","6302021","58.023","82.113","51.9","65.32692987","0.198078417","0.171904436","0.273017816","0.632055826","54.303","-0.00458664","-0.049225145","54.30758664","0.333940549","0.382527641","1.415180187","1.46872291","3","29","202.66714",-93.529878123000003,44.076940612000001,-93.529839123000002,44.076901612000000,22.720043394000001,1460.572007921000022,1145.484931098000061,16.543122398000001,12431.919596354000532,221.998319837998991,"-93.529850436763496","44.076927660989192"
"1054","2021","6302021","58.88","82.733","53.007","66.13457426","0.193179811","0.168437926","0.269202989","0.6406996","53.579","-0.001546604","-0.04379406","53.5805466","0.327581916","0.373647533","1.405112092","1.455148397","3","30","173.9993637",-93.529878123000003,44.076901612000000,-93.529839123000002,44.076862611999999,19.475913154000001,1252.021620008990112,1145.152248805989984,16.529767142000001,10517.754231770899423,187.816830105000008,"-93.529850436763496","44.076888660989191"
"1055","2021","6302021","54.085","77.379","48.274","61.21839577","0.203794382","0.177189192","0.280009617","0.623864356","52.399","-0.009235665","-0.054498214","52.40823567","0.343590999","0.392701764","1.430692429","1.485882064","3","31","167.3700641",-93.529878123000003,44.076862611999999,-93.529839123000002,44.076823611999998,14.258085357000001,916.588887533000047,1144.429782444000011,17.087778091000001,10037.439453125000000,179.239754570998997,"-93.529850436763496","44.076849660989190"
"1056","2021","6302021","52.721","74.95","48.2","59.77805155","0.195274718","0.174111584","0.279712096","0.643095397","48.979","-0.006485435","-0.042474314","48.98548544","0.337977434","0.377065878","1.421634643","1.464717553","3","32","147.0979567",-93.529878123000003,44.076823611999998,-93.529839123000002,44.076784611999997,11.443881565000000,735.677734375000000,1144.266357422000056,17.303497314000001,9107.444661457990151,162.632744682999004,"-93.529850436763496","44.076810660989189"
"1059","2021","6302021","45.76","70.374","40.021","53.69096112","0.242648844","0.211944822","0.323387595","0.568690141","54.967","-0.040408568","-0.091861292","55.00740857","0.405666844","0.460082981","1.537893357","1.60807456","2","3","197.7945574",-93.529839123000002,44.077954611999999,-93.529800123000001,44.077915611999998,16.770855374000000,1078.124925400989923,1149.688842773000033,16.615705702000000,11452.897569443899556,204.515769110999003,"-93.529811436763509","44.077941660989190"
