Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,id_old,X,Y
"1010","2022","7132022","72.453","106.64","63.113","82.87496119","0.222774519","0.19088965","0.294766339","0.591832333","77.714","-0.021493274","-0.075480376","77.73549327","0.368356798","0.426430979","1.471850717","1.541072133","5","18","214.0691179",-93.529918931000012,44.077382118999999,-93.529879931000011,44.077343118999998,19.276028900000000,1238.687554000000091,1145.859144000000015,18.241530149999999,12167.621090000000549,217.278684800000008,1206,"-93.529936170859315","44.077338448039924"
"1011","2022","7132022","74.674","107.43","64.903","84.32044154","0.21240164","0.179875236","0.27948567","0.604142232","75.283","-0.011685499","-0.067066116","75.2946855","0.348475512","0.408514255","1.438653347","1.507430877","5","19","230.3485642",-93.529918931000012,44.077343119000005,-93.529879931000011,44.077304119000004,19.613863309999999,1260.089263999999957,1145.904367999999977,18.304891479999998,12864.456679999999324,229.722184900000002,1207,"-93.529936170859315","44.077299448039945"
"1012","2022","7132022","70.899","104.76","62.001","81.333572","0.223760294","0.192765529","0.297920076","0.591838488","76.62","-0.023148195","-0.075564251","76.64314819","0.371718536","0.428018805","1.477594889","1.545075733","5","20","235.3506078",-93.529918931000012,44.077304119000004,-93.529879931000011,44.077265119000003,21.000578440000002,1349.629271999999901,1145.943819000000076,18.371018790000001,13087.730760000000373,233.709226000000001,1208,"-93.529936170859315","44.077260448039937"
"1013","2022","7132022","72.225","104.61","63.607","82.06816917","0.212686783","0.183136822","0.286015826","0.608039384","73.388","-0.01453573","-0.064714983","73.40253573","0.354387799","0.408645629","1.448390447","1.510989582","5","21","232.0219151",-93.529918931000012,44.077265119000003,-93.529879931000011,44.077226119000002,21.539528690000001,1384.055399999999963,1145.946736999999985,18.492836000000000,13046.286159999999654,232.969148799999999,1209,"-93.529936170859315","44.077221448039936"
"1014","2022","7132022","72.042","106.79","63.718","82.97416744","0.222762924","0.19430527","0.301857289","0.596666355","77.82","-0.024453515","-0.072499691","77.84445351","0.374472503","0.426005318","1.482329752","1.544193047","5","22","232.1938141",-93.529918931000012,44.077226119000002,-93.529879931000011,44.077187119000001,20.898009190000000,1342.956363000000010,1145.992330000000038,18.644468100000001,12671.770909999999276,226.281382699999995,1210,"-93.529936170859315","44.077182448039927"
"1026","2022","7132022","77.33","103.96","68.814","84.70139136","0.174476931","0.14689172","0.23676162","0.661927664","61.776","0.017200844","-0.030468925","61.75879916","0.287578313","0.34014953","1.344368292","1.397628579","4","3","196.2255068",-93.529879931000011,44.077967119000000,-93.529840931000010,44.077928118999999,16.905243819999999,1086.337858000000097,1147.202086999999892,19.409572650000001,11739.089789999999994,209.626370699999995,1224,"-93.529897170859329","44.077923448039925"
"1027","2022","7132022","68.489","97.833","59.727","77.09161982","0.208254858","0.176428855","0.275284957","0.610499525","67.45","-0.00861937","-0.062885481","67.45861937","0.342205821","0.401162209","1.428448364","1.495069691","4","4","202.7257301",-93.529879931000011,44.077928118999999,-93.529840931000010,44.077889118999998,20.403979750000001,1311.630990000000111,1146.955680000000029,19.086146100000001,13371.456089999999676,238.775766000000004,1225,"-93.529897170859329","44.077884448039931"
"1028","2022","7132022","65.726","96.265","57.633","75.07422991","0.218972487","0.188522819","0.292636885","0.598691113","69.171","-0.01934488","-0.07093396","69.19034488","0.364105035","0.419685193","1.464641086","1.53015062","4","5","234.9496631",-93.529879931000011,44.077889119000005,-93.529840931000010,44.077850119000004,22.878293200000002,1470.880405000000110,1146.517317000000048,18.953990829999999,14081.018009999999776,251.446462800000006,1226,"-93.529897170859329","44.077845448039938"
"1029","2022","7132022","69.019","100.83","61.801","79.05625605","0.213065448","0.187289887","0.294415445","0.612922741","70.84","-0.018145478","-0.061768185","70.85814548","0.361885727","0.408896318","1.46090207","1.515640379","4","6","244.466416",-93.529879931000011,44.077850119000004,-93.529840931000010,44.077811119000003,22.994103540000001,1477.990092000000004,1146.029626000000007,18.970402140000001,13920.619950000000244,248.582213499999995,1227,"-93.529897170859329","44.077806448039937"
"1030","2022","7132022","68.32","101.14","60.057","78.53611749","0.22350351","0.193674023","0.299991774","0.593800672","73.903","-0.023928511","-0.074330877","73.92692851","0.373344051","0.427437693","1.480386417","1.54531791","4","7","235.1641434",-93.529879931000011,44.077811119000003,-93.529840931000010,44.077772119000002,22.942666110000001,1474.516595000000052,1145.720317000000023,18.986554779999999,13433.273929999999382,239.879628900000000,1228,"-93.529897170859329","44.077767448039928"
"1031","2022","7132022","69.302","102.57","60.947","79.6615945","0.223295934","0.193562651","0.299914357","0.594199084","74.891","-0.023826234","-0.074066979","74.91482623","0.37314487","0.427068962","1.480043866","1.54473434","4","8","242.7379862",-93.529879931000011,44.077772119000002,-93.529840931000010,44.077733119000001,23.448006690000000,1507.235323000000108,1145.522155999999995,19.008726950000000,13413.674610000000030,239.529649400000011,1229,"-93.529897170859329","44.077728448039935"
"1032","2022","7132022","70.477","103.88","61.388","80.67744103","0.223467059","0.191578199","0.295682886","0.590951097","75.895","-0.022109483","-0.076085601","75.91710948","0.369591571","0.42762453","1.473956042","1.543307685","4","9","249.0112494",-93.529879931000011,44.077733119000001,-93.529840931000010,44.077694119000000,23.322144189999999,1499.227450999999974,1145.225210000000061,19.056489419999998,13510.331029999999373,241.255656799999997,1230,"-93.529897170859329","44.077689448039933"
"1033","2022","7132022","70.008","102.46","60.736","79.7663951","0.220982888","0.188162442","0.290444993","0.592777669","74.176","-0.01907686","-0.074739713","74.19507686","0.363456662","0.423459076","1.463547023","1.534451885","4","10","248.0275819",-93.529879931000011,44.077694119000000,-93.529840931000010,44.077655118999999,22.876845780000000,1470.410221000000092,1145.051500000000033,19.059855939999998,13436.021160000000236,239.928696900000006,1231,"-93.529897170859329","44.077650448039932"
"1034","2022","7132022","69.96","101.96","60.643","79.5148134","0.219168787","0.186133085","0.287570657","0.59477246","73.317","-0.017268439","-0.073355607","73.33426844","0.359800686","0.420349659","1.457404231","1.528442285","4","11","246.1638308",-93.529879931000011,44.077655118999999,-93.529840931000010,44.077616118999998,22.855799680000001,1469.134111000000075,1144.971375000000080,19.022245510000001,13290.815459999999803,237.335739100000012,1232,"-93.529897170859329","44.077611448039931"
"1035","2022","7132022","70.352","102.47","61.805","80.14437562","0.215911147","0.185844395","0.289307043","0.603152142","72.783","-0.016951161","-0.067950406","72.79995116","0.359279929","0.414325841","1.456532863","1.520731293","4","12","245.763165",-93.529879931000011,44.077616119000005,-93.529840931000010,44.077577119000004,22.993183899999998,1477.854483999999957,1144.976065999999946,19.025563370000000,13387.557259999999587,239.063270100000011,1233,"-93.529897170859329","44.077572448039938"
"1036","2022","7132022","69.464","102.29","59.562","79.23829722","0.226476742","0.191122186","0.292587707","0.582285658","75.554","-0.021790105","-0.081720244","75.57579011","0.368773914","0.43325643","1.472561327","1.549939093","4","13","247.7744284",-93.529879931000011,44.077577119000004,-93.529840931000010,44.077538119000003,22.859483770000001,1469.270778999999948,1144.865872000000081,19.013605490000000,13262.135990000000675,236.823601999999994,1234,"-93.529897170859329","44.077533448039937"
"1037","2022","7132022","69.568","102.47","60.034","79.46464346","0.225197434","0.191248445","0.293757366","0.585869035","75.338","-0.021867352","-0.079382261","75.35986735","0.369000345","0.4308681","1.472947332","1.547046235","4","14","242.4895114",-93.529879931000011,44.077538119000003,-93.529840931000010,44.077499119000002,22.836337459999999,1467.733175000000074,1144.827735000000075,18.967470960000000,13162.047469999999521,235.036309999999986,1235,"-93.529897170859329","44.077494448039936"
"1038","2022","7132022","69.222","102.88","59.762","79.47216772","0.22935736","0.195570069","0.299608332","0.580890358","76.776","-0.025744402","-0.082864093","76.8017444","0.376731059","0.437972156","1.486232701","1.560768697","4","15","244.0894424",-93.529879931000011,44.077499119000002,-93.529840931000010,44.077460119000001,22.843960760000002,1468.273742999999968,1144.971923999999944,18.911056200000001,13064.759490000000369,233.299028200000009,1236,"-93.529897170859329","44.077455448039935"
"1039","2022","7132022","70.496","103.57","60.377","80.29490031","0.225633334","0.190008388","0.290916448","0.582958386","76.267","-0.020796526","-0.081223154","76.28779653","0.366775028","0.431847597","1.469161371","1.546956322","4","16","245.010491",-93.529879931000011,44.077460119000001,-93.529840931000010,44.077421119000000,21.792139049999999,1400.389171999999917,1145.054012000000057,18.862918409999999,12654.731710000000021,225.977105200000011,1237,"-93.529897170859329","44.077416448039934"
"1040","2022","7132022","71.037","102.86","61.121","80.33723008","0.217717638","0.182999132","0.282178832","0.594215438","73.562","-0.014501868","-0.073571386","73.57650187","0.354138627","0.418061501","1.447977814","1.52231618","4","17","231.3336286",-93.529879931000011,44.077421119000000,-93.529840931000010,44.077382118999999,20.788577610000001,1335.947218000000021,1145.174471999999923,18.809553200000000,12189.776690000000599,217.674327000000005,1238,"-93.529897170859329","44.077377448039933"
"1041","2022","7132022","69.714","104.38","60.207","80.37435131","0.232782471","0.199122313","0.304389439","0.576805902","78.839","-0.028938844","-0.085745259","78.86793884","0.383056551","0.443792181","1.497260235","1.572173256","4","18","228.4939776",-93.529879931000011,44.077382118999999,-93.529840931000010,44.077343118999998,20.680542729999999,1329.097940999999992,1145.042625999999927,18.776393519999999,12441.781390000000101,222.174400300000002,1239,"-93.529897170859329","44.077338448039924"
"1042","2022","7132022","72.682","106.07","64.132","82.95868741","0.215862263","0.186783924","0.291292968","0.604619591","75.326","-0.017766506","-0.067049291","75.34376651","0.360974099","0.414125621","1.459370958","1.521475432","4","19","225.5605542",-93.529879931000011,44.077343119000005,-93.529840931000010,44.077304119000004,21.010395259999999,1350.304493999999977,1145.034850999999890,18.844630509999998,12876.723500000000058,229.941220600000008,1240,"-93.529897170859329","44.077299448039945"
"1043","2022","7132022","69.028","103.03","60.481","79.66177888","0.228122979","0.197619407","0.304740224","0.587023197","76.551","-0.027482702","-0.078939877","76.5784827","0.380383533","0.435447656","1.49258272","1.559749002","4","20","234.0931976",-93.529879931000011,44.077304119000004,-93.529840931000010,44.077265119000003,21.301386520000001,1368.965091999999913,1144.873636999999917,18.889801089999999,13005.864390000000640,232.247306299999991,1241,"-93.529897170859329","44.077260448039937"
"1044","2022","7132022","70.328","102.99","60.782","80.0987291","0.222106856","0.188451286","0.290236013","0.590173803","74.87","-0.019354122","-0.076442546","74.88935412","0.363976357","0.425509121","1.464423843","1.537317014","4","21","230.7359454",-93.529879931000011,44.077265119000003,-93.529840931000010,44.077226119000002,21.273971820000000,1367.197951000000103,1144.893256000000065,18.965575009999998,13062.638829999999871,233.261149899999992,1242,"-93.529897170859329","44.077221448039936"
"1056","2022","7132022","66.251","92.751","61.081","74.66108215","0.185945262","0.16666457","0.270626321","0.658548156","58.17","1.82E-06","-0.032885775","58.16999818","0.324320465","0.360180052","1.399993962","1.438389488","3","2","190.8573279",-93.529840931000010,44.078006119000001,-93.529801931000009,44.077967119000000,16.232343929999999,1043.099551999999903,1147.247941000000083,21.147158879999999,11229.638800000000629,200.529015100000009,1256,"-93.529858170859313","44.077962448039933"
"1057","2022","7132022","69.612","94.612","64.28","77.30713526","0.171245002","0.152231099","0.250140078","0.679406418","55.332","0.012449673","-0.020218464","55.31955033","0.297566305","0.333438195","1.359133483","1.395682576","3","3","214.9769766",-93.529840931000010,44.077967119000000,-93.529801931000009,44.077928118999999,18.527634809999999,1190.760692999999947,1147.128813000000036,19.920166139999999,11760.190459999999803,210.003146899999990,1257,"-93.529858170859313","44.077923448039925"
"1058","2022","7132022","62.828","89.634","55.942","70.97210462","0.202987539","0.17582086","0.277724824","0.624115849","60.498","-0.008036314","-0.054294543","60.50603631","0.341097386","0.391335927","1.426656905","1.482886186","3","4","216.9898429",-93.529840931000010,44.077928118999999,-93.529801931000009,44.077889118999998,22.002327420000000,1414.092881000000034,1146.924893000000111,19.573199389999999,12896.794770000000426,230.299662500000011,1258,"-93.529858170859313","44.077884448039931"
"1059","2022","7132022","64.187","93.337","56.408","73.06077151","0.215052609","0.185051167","0.288282764","0.604347686","66.079","-0.016244414","-0.067151244","66.09524441","0.357848203","0.412824123","1.454141804","1.518064356","3","5","233.4603953",-93.529840931000010,44.077889119000005,-93.529801931000009,44.077850119000004,23.901995469999999,1536.341625999999906,1146.648840000000064,19.420985600000002,13677.131740000000718,244.234228999999999,1259,"-93.529858170859313","44.077845448039938"
"106","2022","7132022","55.096","83.15","50.929","64.66130929","0.221334802","0.202928114","0.321289096","0.61249549","60.275","-0.031799128","-0.062637241","60.30679913","0.389804162","0.422631456","1.50918397","1.549229551","34","13","256.615206",-93.531049930999998,44.077577119000004,-93.531010930999997,44.077538119000003,28.394233390000000,1825.445670999999948,1147.499503999999888,18.230904200000001,14218.687830000000758,253.904840600000000,244,"-93.531067170859302","44.077533448039937"
"1060","2022","7132022","67.745","98.129","60.03","77.07634001","0.211345758","0.183175181","0.287063981","0.611745763","68.483","-0.014546002","-0.062358347","68.497546","0.354457208","0.406144487","1.448505425","1.508014755","3","6","243.6848524",-93.529840931000010,44.077850119000004,-93.529801931000009,44.077811119000003,24.423409910000000,1569.670092999999952,1146.371761000000106,19.379092090000000,13760.602209999999104,245.724757399999987,1260,"-93.529858170859313","44.077806448039937"
"1061","2022","7132022","63.849","96.238","56.322","74.18583676","0.231267212","0.202321238","0.312138004","0.585236601","72.305","-0.031650255","-0.080344163","72.33665025","0.388730237","0.440637168","1.507274977","1.571567387","3","7","248.2239984",-93.529840931000010,44.077811119000003,-93.529801931000009,44.077772119000002,24.606545260000001,1581.368065999999999,1146.100691999999981,19.416901910000000,13662.427830000000540,243.971640500000007,1261,"-93.529858170859313","44.077767448039928"
"1062","2022","7132022","63.988","96.029","56.289","74.12710819","0.229820545","0.200234975","0.308894416","0.586166679","71.781","-0.029799451","-0.079629784","71.81079945","0.385032442","0.438242039","1.500734513","1.566187113","3","8","253.8854682",-93.529840931000010,44.077772119000002,-93.529801931000009,44.077733119000001,24.974605260000001,1605.135142000000087,1145.891918999999916,19.492503280000001,13785.468049999999494,246.168786600000004,1262,"-93.529858170859313","44.077728448039935"
"1063","2022","7132022","64.124","95.17","54.831","73.42945557","0.230799075","0.194897485","0.297196136","0.576137438","71.385","-0.025202102","-0.085961938","71.4102021","0.375530436","0.440722849","1.484155698","1.56358542","3","9","251.8350793",-93.529840931000010,44.077733119000001,-93.529801931000009,44.077694119000000,25.016049379999998,1607.891675000000077,1145.705396000000064,19.559151780000001,13866.725979999999254,247.619818600000002,1263,"-93.529858170859313","44.077689448039933"
"1064","2022","7132022","65.851","97.872","57.319","75.72042953","0.227566052","0.19558034","0.300937935","0.585652689","72.574","-0.025699188","-0.079737787","72.59969919","0.376749387","0.434675567","1.486264445","1.55655304","3","10","246.8518225",-93.529840931000010,44.077694119000000,-93.529801931000009,44.077655118999999,24.930816459999999,1602.395845999999892,1145.519534999999905,19.567002039999998,13839.864840000000186,247.140161599999999,1264,"-93.529858170859313","44.077650448039932"
"1065","2022","7132022","65.883","97.888","58.29","75.98323134","0.223795042","0.19542532","0.303419573","0.595476463","71.603","-0.025451565","-0.073322195","71.62845157","0.376472747","0.42777363","1.485785407","1.54762166","3","11","247.2026952",-93.529840931000010,44.077655118999999,-93.529801931000009,44.077616118999998,24.869429709999999,1598.458069000000023,1145.352100000000064,19.527018290000001,13804.961520000000746,246.516892500000012,1265,"-93.529858170859313","44.077611448039931"
"1066","2022","7132022","65.742","96.375","57.11","74.99267362","0.221475149","0.188956124","0.291723409","0.592581064","69.898","-0.019779498","-0.074904095","69.9177795","0.364884269","0.42427023","1.465957835","1.536307035","3","12","253.7597533",-93.529840931000010,44.077616119000005,-93.529801931000009,44.077577119000004,24.825016330000000,1595.634301999999934,1145.181411000000026,19.496872790000001,13781.502730000000156,246.097988299999997,1266,"-93.529858170859313","44.077572448039938"
"1067","2022","7132022","65.51","96.005","56.464","74.60273324","0.223055952","0.188805993","0.290287575","0.588136035","70.036","-0.019685383","-0.077784557","70.05568538","0.364614323","0.427225069","1.46550145","1.539844005","3","13","244.9261127",-93.529840931000010,44.077577119000004,-93.529801931000009,44.077538119000003,24.630193080000002,1583.128243000000111,1144.999377000000095,19.463015049999999,13700.842580000000453,244.657629399999990,1267,"-93.529858170859313","44.077533448039937"
"1068","2022","7132022","64.444","96.431","56.262","74.42530829","0.230112767","0.198831391","0.305765058","0.583443084","72.156","-0.028596692","-0.081350484","72.18459669","0.382539495","0.438942145","1.496353423","1.565562103","3","14","249.0282456",-93.529840931000010,44.077538119000003,-93.529801931000009,44.077499119000002,24.522628019999999,1576.165567999999894,1144.824718999999959,19.416039470000001,13663.900550000000294,243.997950699999990,1268,"-93.529858170859313","44.077494448039936"
"1069","2022","7132022","62.726","94.624","55.327","72.9139433","0.231678387","0.202720051","0.31265499","0.584703669","71.195","-0.032009103","-0.080714887","71.2270091","0.389436063","0.441339099","1.508529159","1.572916601","3","15","248.2670725",-93.529840931000010,44.077499119000002,-93.529801931000009,44.077460119000001,24.499555139999998,1574.778246999999965,1144.760745999999926,19.364204659999999,13617.895409999999174,243.176433300000014,1269,"-93.529858170859313","44.077455448039935"
"107","2022","7132022","54.15","82.001","49.856","63.6186745","0.223858989","0.204559643","0.322741758","0.607992585","59.996","-0.033283694","-0.065602907","60.02928369","0.39268742","0.427049942","1.514330563","1.556571485","34","14","257.2063089",-93.531049930999998,44.077538119000003,-93.531010930999997,44.077499119000002,28.246023310000002,1815.716488000000027,1147.376496999999972,18.052348840000001,14287.588089999999283,255.135207100000002,245,"-93.531067170859302","44.077494448039936"
"1070","2022","7132022","63.649","94.035","55.467","72.96200956","0.224469865","0.192701859","0.297269534","0.589854841","68.954","-0.023112254","-0.07685256","68.97711225","0.371604553","0.429335004","1.477399488","1.546667623","3","16","246.64534",-93.529840931000010,44.077460119000001,-93.529801931000009,44.077421119000000,23.981356510000001,1541.387343999999985,1144.661898999999949,19.352340770000001,13430.868669999999838,239.836680900000005,1270,"-93.529858170859313","44.077416448039934"
"1071","2022","7132022","65.219","96.422","56.996","74.83150865","0.224177059","0.193038895","0.298179559","0.591109913","70.629","-0.023396772","-0.076051172","70.65239677","0.372207831","0.428753502","1.478434199","1.546295205","3","17","244.2666356",-93.529840931000010,44.077421119000000,-93.529801931000009,44.077382118999999,23.069009269999999,1482.685786999999891,1144.578715000000102,19.365694359999999,12973.244599999999991,231.664825900000011,1271,"-93.529858170859313","44.077377448039933"
"1072","2022","7132022","63.165","94.855","54.925","73.03890259","0.232683561","0.200544235","0.307386391","0.579041695","71.62","-0.030167414","-0.084341027","71.65016741","0.38558117","0.44342811","1.501701892","1.573254457","3","18","237.0222693",-93.529840931000010,44.077382118999999,-93.529801931000009,44.077343118999998,22.765733149999999,1463.186161000000084,1144.416874000000007,19.408853659999998,12822.365229999999428,228.970540400000004,1272,"-93.529858170859313","44.077338448039924"
"1073","2022","7132022","63.237","94.632","54.942","72.96747439","0.231213591","0.198867415","0.305022006","0.580585848","71.085","-0.028664872","-0.083234419","71.11366487","0.382603531","0.440951906","1.496465677","1.568201997","3","19","234.8197056",-93.529840931000010,44.077343119000005,-93.529801931000009,44.077304119000004,22.999570660000000,1478.319050999999945,1144.290580000000091,19.464868610000000,12964.784700000000157,231.513730900000013,1273,"-93.529858170859313","44.077299448039945"
"1074","2022","7132022","61.86","92.823","53.691","71.47375371","0.232721441","0.200170672","0.306588641","0.578423451","70.095","-0.029845374","-0.084730341","70.12484537","0.384918321","0.443544551","1.500533463","1.572997345","3","20","232.285622",-93.529840931000010,44.077304119000004,-93.529801931000009,44.077265119000003,23.042207110000000,1480.989634000000024,1144.092002000000093,19.479761119999999,13006.507030000000668,232.258771400000001,1274,"-93.529858170859313","44.077260448039937"
"1075","2022","7132022","61.845","92.766","53.198","71.32171709","0.234513848","0.199992239","0.304901738","0.573464416","70.489","-0.029753283","-0.088007738","70.51875328","0.384601607","0.446847393","1.499975746","1.577122871","3","21","232.3521396",-93.529840931000010,44.077265119000003,-93.529801931000009,44.077226119000002,22.571721709999998,1450.775781000000052,1144.022811000000047,19.476219560000001,12990.667509999999311,231.975933300000008,1275,"-93.529858170859313","44.077221448039936"
"108","2022","7132022","47.026","73.422","44.932","56.63073189","0.229838946","0.219148512","0.349541819","0.611969165","54.886","-0.045867699","-0.063594147","54.9318677","0.418211948","0.436823251","1.561306511","1.585169375","34","15","257.9379871",-93.531049930999998,44.077499119000002,-93.531010930999997,44.077460119000001,28.301649789999999,1819.364542999999912,1147.404931999999917,18.070431840000001,14374.994950000000244,256.696043900000006,246,"-93.531067170859302","44.077455448039935"
"1089","2022","7132022","63.481","90.871","57.769","72.16793693","0.199648836","0.177451539","0.28359028","0.635725369","60.492","-0.009417267","-0.047116504","60.50141727","0.344068683","0.384938559","1.431467683","1.477125974","2","4","240.560732",-93.529801931000009,44.077928118999999,-93.529762931000008,44.077889118999998,22.991370010000001,1477.694852999999966,1146.977640999999949,20.021577770000000,12856.257879999999204,229.575770100000000,1291,"-93.529819170859341","44.077884448039931"
"109","2022","7132022","38.812","61.685","37.887","47.42304411","0.23327452","0.227598834","0.365325028","0.614201183","46.671","-0.053100069","-0.062458088","46.72410007","0.432779174","0.442529578","1.589328043","1.602145629","34","16","259.4824308",-93.531049930999998,44.077460119000001,-93.531010930999997,44.077421119000000,28.552586980000001,1835.553407999999990,1147.567665999999917,18.086866000000001,14519.751679999999396,259.280980199999988,247,"-93.531067170859302","44.077416448039934"
"1090","2022","7132022","66.261","95.846","58.803","75.35420503","0.210344871","0.182502915","0.286387749","0.613515431","66.628","-0.013945045","-0.061209542","66.64194505","0.353240343","0.404356071","1.446491903","1.505167694","2","5","242.30508",-93.529801931000009,44.077889119000005,-93.529762931000008,44.077850119000004,24.980601740000001,1605.607150999999931,1146.714111000000003,19.884243009999999,13615.165199999999459,243.127679999999998,1292,"-93.529819170859341","44.077845448039938"
"1091","2022","7132022","69.81","99.571","62.292","78.88412051","0.202388572","0.175704477","0.277909029","0.62560384","67.04","-0.00792928","-0.053360556","67.04792928","0.340885127","0.390225337","1.426314282","1.481473395","2","6","248.1903044",-93.529801931000009,44.077850119000004,-93.529762931000008,44.077811119000003,26.307268090000001,1690.965824000000111,1146.424848999999995,19.808290010000000,13934.247610000000350,248.825555199999997,1293,"-93.529819170859341","44.077806448039937"
"1092","2022","7132022","65.198","96.208","57.955","74.97897593","0.219486071","0.192124209","0.29975544","0.602392732","69.263","-0.022478016","-0.0687041","69.28547802","0.370570043","0.420224546","1.475628087","1.534644025","2","7","260.0853043",-93.529801931000009,44.077811119000003,-93.529762931000008,44.077772119000002,27.026877559999999,1737.263991000000033,1146.172170000000051,19.827788779999999,14121.731120000000374,252.173458900000014,1294,"-93.529819170859341","44.077767448039928"
