Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,id_old,X,Y
"1010","2022","6282022","21.998","39.085","20.107","28.37745982","0.2998545","0.279734132","0.417000195","0.514442881","36.065","-0.102079074","-0.134686538","36.16707907","0.518866357","0.550939304","1.776752432","1.830736667","5","18","214.0691179",-93.529918931000012,44.077382118999999,-93.529879931000011,44.077343118999998,19.276028900000000,1238.687554000000091,1145.859144000000015,18.241530149999999,12167.621090000000549,217.278684800000008,1206,"-93.529936170859315","44.077338448039924"
"1011","2022","6282022","22.346","39.496","20.657","28.78650946","0.295003894","0.277319621","0.416413743","0.523014989","35.989","-0.099535752","-0.128197918","36.08853575","0.515030238","0.543316099","1.767475163","1.814343266","5","19","230.3485642",-93.529918931000012,44.077343119000005,-93.529879931000011,44.077304119000004,19.613863309999999,1260.089263999999957,1145.904367999999977,18.304891479999998,12864.456679999999324,229.722184900000002,1207,"-93.529936170859315","44.077299448039945"
"1012","2022","6282022","23.49","39.154","21.052","29.02873588","0.274855515","0.25004789","0.376610887","0.537671758","33.766","-0.074890078","-0.115671","33.84089008","0.470667772","0.512207182","1.666836952","1.728782967","5","20","235.3506078",-93.529918931000012,44.077304119000004,-93.529879931000011,44.077265119000003,21.000578440000002,1349.629271999999901,1145.943819000000076,18.371018790000001,13087.730760000000373,233.709226000000001,1208,"-93.529936170859315","44.077260448039937"
"1013","2022","6282022","22.062","38.782","20.646","28.38445986","0.289809765","0.274801131","0.415941092","0.532360373","34.856","-0.096885507","-0.121212419","34.95288551","0.511012792","0.535102034","1.757864201","1.797126733","5","21","232.0219151",-93.529918931000012,44.077265119000003,-93.529879931000011,44.077226119000002,21.539528690000001,1384.055399999999963,1145.946736999999985,18.492836000000000,13046.286159999999654,232.969148799999999,1209,"-93.529936170859315","44.077221448039936"
"1014","2022","6282022","22.722","39.198","21.518","28.95857278","0.278515281","0.266085271","0.407801594","0.548956579","34.156","-0.0885352","-0.108737026","34.2445352","0.496983434","0.517203193","1.725112226","1.756673388","5","22","232.1938141",-93.529918931000012,44.077226119000002,-93.529879931000011,44.077187119000001,20.898009190000000,1342.956363000000010,1145.992330000000038,18.644468100000001,12671.770909999999276,226.281382699999995,1210,"-93.529936170859315","44.077182448039927"
"1026","2022","6282022","29.146","41.828","23.849","32.49536224","0.224374501","0.178685152","0.269114058","0.570168308","30.661","-0.010794849","-0.089001614","30.67179485","0.346313087","0.431335256","1.435119742","1.53424729","4","3","196.2255068",-93.529879931000011,44.077967119000000,-93.529840931000010,44.077928118999999,16.905243819999999,1086.337858000000097,1147.202086999999892,19.409572650000001,11739.089789999999994,209.626370699999995,1224,"-93.529897170859329","44.077923448039925"
"1027","2022","6282022","23.446","37.632","20.024","28.08821174","0.267775027","0.232260388","0.345544892","0.53210034","31.794","-0.059278439","-0.118349732","31.85327844","0.440744845","0.502046857","1.605049902","1.691628557","4","4","202.7257301",-93.529879931000011,44.077928118999999,-93.529840931000010,44.077889118999998,20.403979750000001,1311.630990000000111,1146.955680000000029,19.086146100000001,13371.456089999999676,238.775766000000004,1225,"-93.529897170859329","44.077884448039931"
"1028","2022","6282022","21.956","37.656","20.408","27.78804741","0.279989123","0.263369791","0.40046934","0.541958785","32.948","-0.086448388","-0.113531617","33.03444839","0.492572928","0.519758339","1.715066497","1.75733532","4","5","234.9496631",-93.529879931000011,44.077889119000005,-93.529840931000010,44.077850119000004,22.878293200000002,1470.880405000000110,1146.517317000000048,18.953990829999999,14081.018009999999776,251.446462800000006,1226,"-93.529897170859329","44.077845448039938"
"1029","2022","6282022","21.873","38.053","20.049","27.85929731","0.28962619","0.269999666","0.405747674","0.526870418","34.184","-0.092914036","-0.124844014","34.27691404","0.503308252","0.535099678","1.739724775","1.7909075","4","6","244.466416",-93.529879931000011,44.077850119000004,-93.529840931000010,44.077811119000003,22.994103540000001,1477.990092000000004,1146.029626000000007,18.970402140000001,13920.619950000000244,248.582213499999995,1227,"-93.529897170859329","44.077806448039937"
"1030","2022","6282022","21.541","37.837","19.851","27.62677114","0.292843353","0.274445081","0.412275154","0.524645189","34.282","-0.096929155","-0.126791957","34.37892915","0.510443504","0.540018147","1.75651084","1.804956876","4","7","235.1641434",-93.529879931000011,44.077811119000003,-93.529840931000010,44.077772119000002,22.942666110000001,1474.516595000000052,1145.720317000000023,18.986554779999999,13433.273929999999382,239.879628900000000,1228,"-93.529897170859329","44.077767448039928"
"1031","2022","6282022","21.712","37.865","20.238","27.77736376","0.287049626","0.27112812","0.410610336","0.53447775","33.78","-0.093568878","-0.119423667","33.87356888","0.50512432","0.530839732","1.74396647","1.785275999","4","8","242.7379862",-93.529879931000011,44.077772119000002,-93.529840931000010,44.077733119000001,23.448006690000000,1507.235323000000108,1145.522155999999995,19.008726950000000,13413.674610000000030,239.529649400000011,1229,"-93.529897170859329","44.077728448039935"
"1032","2022","6282022","20.919","36.84","18.62","26.71762565","0.301548327","0.275645354","0.40678096","0.505428882","34.141","-0.098893675","-0.14103353","34.23989367","0.512361311","0.554001987","1.761078445","1.830693315","4","9","249.0112494",-93.529879931000011,44.077733119000001,-93.529840931000010,44.077694119000000,23.322144189999999,1499.227450999999974,1145.225210000000061,19.056489419999998,13510.331029999999373,241.255656799999997,1230,"-93.529897170859329","44.077689448039933"
"1033","2022","6282022","21.727","37.164","19.486","27.28204306","0.286608217","0.262128339","0.391752316","0.524324615","33.115","-0.086073721","-0.126103321","33.20107372","0.490550343","0.530768568","1.710498458","1.773641942","4","10","248.0275819",-93.529879931000011,44.077694119000000,-93.529840931000010,44.077655118999999,22.876845780000000,1470.410221000000092,1145.051500000000033,19.059855939999998,13436.021160000000236,239.928696900000006,1231,"-93.529897170859329","44.077650448039932"
"1034","2022","6282022","21.222","37.338","19.95","27.34045859","0.289206547","0.275204918","0.417404817","0.534308211","33.504","-0.097149408","-0.119831869","33.60114941","0.511658011","0.534109819","1.759400622","1.795988687","4","11","246.1638308",-93.529879931000011,44.077655118999999,-93.529840931000010,44.077616118999998,22.855799680000001,1469.134111000000075,1144.971375000000080,19.022245510000001,13290.815459999999803,237.335739100000012,1232,"-93.529897170859329","44.077611448039931"
"1035","2022","6282022","20.345","36.848","18.55","26.55683609","0.309092201","0.288549298","0.427063116","0.503419453","34.801","-0.110439249","-0.143617232","34.91143925","0.532742116","0.5650009","1.811157533","1.867730089","4","12","245.763165",-93.529879931000011,44.077616119000005,-93.529840931000010,44.077577119000004,22.993183899999998,1477.854483999999957,1144.976065999999946,19.025563370000000,13387.557259999999587,239.063270100000011,1233,"-93.529897170859329","44.077572448039938"
"1036","2022","6282022","20.907","37.145","19.341","27.02423576","0.297211406","0.279714739","0.419467335","0.520689191","34.042","-0.101755973","-0.130084116","34.14375597","0.518835605","0.546707842","1.776677668","1.823342706","4","13","247.7744284",-93.529879931000011,44.077577119000004,-93.529840931000010,44.077538119000003,22.859483770000001,1469.270778999999948,1144.865872000000081,19.013605490000000,13262.135990000000675,236.823601999999994,1234,"-93.529897170859329","44.077533448039937"
"1037","2022","6282022","20.756","37.062","19.675","27.02781903","0.294120728","0.282022899","0.427496526","0.530867196","33.693","-0.103281587","-0.122811093","33.79628159","0.522488662","0.541658744","1.785604163","1.817692521","4","14","242.4895114",-93.529879931000011,44.077538119000003,-93.529840931000010,44.077499119000002,22.836337459999999,1467.733175000000074,1144.827735000000075,18.967470960000000,13162.047469999999521,235.036309999999986,1235,"-93.529897170859329","44.077494448039936"
"1038","2022","6282022","21.455","36.482","19.099","26.80811538","0.285505382","0.259367934","0.386914877","0.523518447","32.41","-0.083662184","-0.12647853","32.49366218","0.486039174","0.529191956","1.700396178","1.76755354","4","15","244.0894424",-93.529879931000011,44.077499119000002,-93.529840931000010,44.077460119000001,22.843960760000002,1468.273742999999968,1144.971923999999944,18.911056200000001,13064.759490000000369,233.299028200000009,1236,"-93.529897170859329","44.077455448039935"
"1039","2022","6282022","22.722","37.84","19.344","27.82292352","0.285478912","0.24962848","0.366781503","0.511205074","33.614","-0.075453658","-0.1346382","33.68945366","0.469971009","0.530261435","1.66534636","1.757038844","4","16","245.010491",-93.529879931000011,44.077460119000001,-93.529840931000010,44.077421119000000,21.792139049999999,1400.389171999999917,1145.054012000000057,18.862918409999999,12654.731710000000021,225.977105200000011,1237,"-93.529897170859329","44.077416448039934"
"1040","2022","6282022","25.871","41.994","20.864","30.91984893","0.28497663","0.237574597","0.343035255","0.496832881","37.253","-0.065081315","-0.144083671","37.31808132","0.449763767","0.531298652","1.623207452","1.743738822","4","17","231.3336286",-93.529879931000011,44.077421119000000,-93.529840931000010,44.077382118999999,20.788577610000001,1335.947218000000021,1145.174471999999923,18.809553200000000,12189.776690000000599,217.674327000000005,1238,"-93.529897170859329","44.077377448039933"
"1041","2022","6282022","22.45","37.986","19.139","27.76832738","0.292469441","0.257065325","0.376201661","0.503843521","34.383","-0.082387685","-0.140639648","34.46538768","0.482261562","0.541099004","1.692026726","1.784362772","4","18","228.4939776",-93.529879931000011,44.077382118999999,-93.529840931000010,44.077343118999998,20.680542729999999,1329.097940999999992,1145.042625999999927,18.776393519999999,12441.781390000000101,222.174400300000002,1239,"-93.529897170859329","44.077338448039924"
"1042","2022","6282022","21.962","37.937","19.083","27.60257417","0.297889992","0.266698943","0.391390631","0.503018162","34.829","-0.091035932","-0.142067813","34.92003593","0.497977575","0.548945753","1.727392769","1.8101414","4","19","225.5605542",-93.529879931000011,44.077343119000005,-93.529840931000010,44.077304119000004,21.010395259999999,1350.304493999999977,1145.034850999999890,18.844630509999998,12876.723500000000058,229.941220600000008,1240,"-93.529897170859329","44.077299448039945"
"1043","2022","6282022","21.635","36.468","19.831","27.02626383","0.275082603","0.255288023","0.387567935","0.543791817","31.47","-0.079285036","-0.111691944","31.54928504","0.479336725","0.512161732","1.685602034","1.735188008","4","20","234.0931976",-93.529879931000011,44.077304119000004,-93.529840931000010,44.077265119000003,21.301386520000001,1368.965091999999913,1144.873636999999917,18.889801089999999,13005.864390000000640,232.247306299999991,1241,"-93.529897170859329","44.077260448039937"
"1044","2022","6282022","21.282","36.435","19.343","26.79915669","0.284109432","0.262539633","0.394876739","0.530890627","32.245","-0.086169219","-0.121396315","32.33116922","0.491220857","0.526603555","1.712010149","1.767347871","4","21","230.7359454",-93.529879931000011,44.077265119000003,-93.529840931000010,44.077226119000002,21.273971820000000,1367.197951000000103,1144.893256000000065,18.965575009999998,13062.638829999999871,233.261149899999992,1242,"-93.529897170859329","44.077221448039936"
"1056","2022","6282022","25.613","38.725","22.544","29.79867631","0.233211525","0.203798688","0.313729243","0.58215623","29.293","-0.032996478","-0.082449759","29.32599648","0.391343358","0.4439991","1.511927537","1.577571282","3","2","190.8573279",-93.529840931000010,44.078006119000001,-93.529801931000009,44.077967119000000,16.232343929999999,1043.099551999999903,1147.247941000000083,21.147158879999999,11229.638800000000629,200.529015100000009,1256,"-93.529858170859313","44.077962448039933"
"1057","2022","6282022","25.318","38.695","21.927","29.54712326","0.241866249","0.208973177","0.317849166","0.566662359","30.145","-0.037814754","-0.09305562","30.18281475","0.40045842","0.459039132","1.52835927","1.603324264","3","3","214.9769766",-93.529840931000010,44.077967119000000,-93.529801931000009,44.077928118999999,18.527634809999999,1190.760692999999947,1147.128813000000036,19.920166139999999,11760.190459999999803,210.003146899999990,1257,"-93.529858170859313","44.077923448039925"
"1058","2022","6282022","22.695","37.552","21.051","28.09721416","0.263845183","0.246601491","0.37904378","0.560582659","31.358","-0.07108416","-0.099394819","31.42908416","0.464929548","0.493880881","1.654637585","1.696593575","3","4","216.9898429",-93.529840931000010,44.077928118999999,-93.529801931000009,44.077889118999998,22.002327420000000,1414.092881000000034,1146.924893000000111,19.573199389999999,12896.794770000000426,230.299662500000011,1258,"-93.529858170859313","44.077884448039931"
"1059","2022","6282022","21.933","36.994","20.549","27.51892637","0.270507427","0.255587422","0.392438376","0.555468454","31.506","-0.079115708","-0.103495395","31.58511571","0.479829983","0.504521731","1.686682168","1.723691738","3","5","233.4603953",-93.529840931000010,44.077889119000005,-93.529801931000009,44.077850119000004,23.901995469999999,1536.341625999999906,1146.648840000000064,19.420985600000002,13677.131740000000718,244.234228999999999,1259,"-93.529858170859313","44.077845448039938"
"106","2022","6282022","43.041","64.246","36.766","49.43620452","0.233726518","0.197647432","0.300690574","0.572269091","48.685","-0.02768842","-0.088672919","48.71268842","0.380433419","0.445727814","1.49266978","1.573087639","34","13","256.615206",-93.531049930999998,44.077577119000004,-93.531010930999997,44.077538119000003,28.394233390000000,1825.445670999999948,1147.499503999999888,18.230904200000001,14218.687830000000758,253.904840600000000,244,"-93.531067170859302","44.077533448039937"
"1060","2022","6282022","21.825","37.391","19.929","27.5171616","0.283414567","0.262868144","0.396212488","0.532989222","33.028","-0.086373113","-0.119911555","33.11437311","0.491756107","0.525431999","1.713218786","1.765858581","3","6","243.6848524",-93.529840931000010,44.077850119000004,-93.529801931000009,44.077811119000003,24.423409910000000,1569.670092999999952,1146.371761000000106,19.379092090000000,13760.602209999999104,245.724757399999987,1260,"-93.529858170859313","44.077806448039937"
"1061","2022","6282022","22.487","38.005","20.807","28.18378046","0.274223832","0.256529789","0.391029356","0.547480595","32.716","-0.080237149","-0.109167394","32.79623715","0.481381077","0.510646787","1.690087606","1.734357651","3","7","248.2239984",-93.529840931000010,44.077811119000003,-93.529801931000009,44.077772119000002,24.606545260000001,1581.368065999999999,1146.100691999999981,19.416901910000000,13662.427830000000540,243.971640500000007,1261,"-93.529858170859313","44.077767448039928"
"1062","2022","6282022","22.454","37.591","20.438","27.89849005","0.273472568","0.252094263","0.382179918","0.543693969","32.29","-0.076480747","-0.111549023","32.36648075","0.474061216","0.509705866","1.674133785","1.727408226","3","8","253.8854682",-93.529840931000010,44.077772119000002,-93.529801931000009,44.077733119000001,24.974605260000001,1605.135142000000087,1145.891918999999916,19.492503280000001,13785.468049999999494,246.168786600000004,1262,"-93.529858170859313","44.077728448039935"
"1063","2022","6282022","21.126","36.717","19.61","26.95056007","0.286397477","0.269539962","0.407789083","0.534085029","32.698","-0.092192685","-0.119595109","32.79019268","0.502567495","0.52987244","1.738000568","1.781636199","3","9","251.8350793",-93.529840931000010,44.077733119000001,-93.529801931000009,44.077694119000000,25.016049379999998,1607.891675000000077,1145.705396000000064,19.559151780000001,13866.725979999999254,247.619818600000002,1263,"-93.529858170859313","44.077689448039933"
"1064","2022","6282022","21.984","37.677","20.696","27.87577802","0.276818544","0.263036154","0.402746054","0.549300634","32.674","-0.085859353","-0.108299215","32.75985935","0.492029745","0.514567259","1.713837336","1.748642218","3","10","246.8518225",-93.529840931000010,44.077694119000000,-93.529801931000009,44.077655118999999,24.930816459999999,1602.395845999999892,1145.519534999999905,19.567002039999998,13839.864840000000186,247.140161599999999,1264,"-93.529858170859313","44.077650448039932"
"1065","2022","6282022","20.265","36.967","19.163","26.73605483","0.304387714","0.291829746","0.438729675","0.518381259","34.506","-0.112520453","-0.132715492","34.61852045","0.53785342","0.557423447","1.82417962","1.858462809","3","11","247.2026952",-93.529840931000010,44.077655118999999,-93.529801931000009,44.077616118999998,24.869429709999999,1598.458069000000023,1145.352100000000064,19.527018290000001,13804.961520000000746,246.516892500000012,1265,"-93.529858170859313","44.077611448039931"
"1066","2022","6282022","21.108","36.949","19.261","26.96764967","0.293426799","0.272852541","0.40831529","0.521286097","33.529","-0.095680178","-0.129123878","33.62468018","0.507893192","0.541072885","1.750473754","1.804672632","3","12","253.7597533",-93.529840931000010,44.077616119000005,-93.529801931000009,44.077577119000004,24.825016330000000,1595.634301999999934,1145.181411000000026,19.496872790000001,13781.502730000000156,246.097988299999997,1266,"-93.529858170859313","44.077572448039938"
"1067","2022","6282022","21.624","36.432","19.776","26.99369171","0.275362319","0.255064076","0.386833856","0.542819499","31.464","-0.079124268","-0.112365094","31.54312427","0.478967628","0.512644958","1.684794673","1.735667672","3","13","244.9261127",-93.529840931000010,44.077577119000004,-93.529801931000009,44.077538119000003,24.630193080000002,1583.128243000000111,1144.999377000000095,19.463015049999999,13700.842580000000453,244.657629399999990,1267,"-93.529858170859313","44.077533448039937"
"1068","2022","6282022","21.352","37.353","19.68","27.31578855","0.29095025","0.272566221","0.410019218","0.526865312","33.674","-0.095173822","-0.125036678","33.76917382","0.507433982","0.537077373","1.749391158","1.797544338","3","14","249.0282456",-93.529840931000010,44.077538119000003,-93.529801931000009,44.077499119000002,24.522628019999999,1576.165567999999894,1144.824718999999959,19.416039470000001,13663.900550000000294,243.997950699999990,1268,"-93.529858170859313","44.077494448039936"
"1069","2022","6282022","21.68","37.292","19.97","27.44398273","0.283342223","0.264735807","0.400287165","0.535503593","32.934","-0.087912645","-0.118238707","33.02191264","0.494793956","0.525181593","1.720110701","1.767820809","3","15","248.2670725",-93.529840931000010,44.077499119000002,-93.529801931000009,44.077460119000001,24.499555139999998,1574.778246999999965,1144.760745999999926,19.364204659999999,13617.895409999999174,243.176433300000014,1269,"-93.529858170859313","44.077455448039935"
"107","2022","6282022","41.836","61.853","35.284","47.68299893","0.231971956","0.193048443","0.292624808","0.570449291","46.586","-0.023620415","-0.089624603","46.60962042","0.372224919","0.4431688","1.478463524","1.564744393","34","14","257.2063089",-93.531049930999998,44.077538119000003,-93.531010930999997,44.077499119000002,28.246023310000002,1815.716488000000027,1147.376496999999972,18.052348840000001,14287.588089999999283,255.135207100000002,245,"-93.531067170859302","44.077494448039936"
"1070","2022","6282022","22.824","38.317","20.642","28.37381204","0.276169858","0.253397884","0.382552656","0.538716497","33.168","-0.077808346","-0.115160852","33.24580835","0.476217603","0.514126939","1.678803014","1.735928588","3","16","246.64534",-93.529840931000010,44.077460119000001,-93.529801931000009,44.077421119000000,23.981356510000001,1541.387343999999985,1144.661898999999949,19.352340770000001,13430.868669999999838,239.836680900000005,1270,"-93.529858170859313","44.077416448039934"
"1071","2022","6282022","24.281","40.942","20.288","29.87427695","0.295089875","0.255446698","0.370780016","0.495530262","37.315","-0.081259721","-0.146633766","37.39625972","0.47959817","0.545740286","1.686174375","1.790134188","3","17","244.2666356",-93.529840931000010,44.077421119000000,-93.529801931000009,44.077382118999999,23.069009269999999,1482.685786999999891,1144.578715000000102,19.365694359999999,12973.244599999999991,231.664825900000011,1271,"-93.529858170859313","44.077377448039933"
"1072","2022","6282022","21.008","36.165","18.411","26.38312725","0.294508228","0.265107656","0.391027295","0.509083368","32.911","-0.08935489","-0.137457663","33.00035489","0.495397734","0.543539748","1.721487053","1.798817491","3","18","237.0222693",-93.529840931000010,44.077382118999999,-93.529801931000009,44.077343118999998,22.765733149999999,1463.186161000000084,1144.416874000000007,19.408853659999998,12822.365229999999428,228.970540400000004,1272,"-93.529858170859313","44.077338448039924"
"1073","2022","6282022","20.633","36.241","17.72","26.16058849","0.307926197","0.274431199","0.398631047","0.48894898","34.129","-0.098597742","-0.1532697","34.22759774","0.510421302","0.564489678","1.756458101","1.847773135","3","19","234.8197056",-93.529840931000010,44.077343119000005,-93.529801931000009,44.077304119000004,22.999570660000000,1478.319050999999945,1144.290580000000091,19.464868610000000,12964.784700000000157,231.513730900000013,1273,"-93.529858170859313","44.077299448039945"
"1074","2022","6282022","20.353","36.268","18.875","26.36840318","0.29802083","0.281079458","0.42163408","0.520431234","33.308","-0.102969694","-0.130377768","33.41096969","0.520997189","0.547918875","1.781948607","1.82725048","3","20","232.285622",-93.529840931000010,44.077304119000004,-93.529801931000009,44.077265119000003,23.042207110000000,1480.989634000000024,1144.092002000000093,19.479761119999999,13006.507030000000668,232.258771400000001,1274,"-93.529858170859313","44.077260448039937"
"1075","2022","6282022","20.228","35.492","18.671","25.93234974","0.291992392","0.273941134","0.411994926","0.526062211","32.085","-0.096420266","-0.125722198","32.18142027","0.509637185","0.538675421","1.754597588","1.802026008","3","21","232.3521396",-93.529840931000010,44.077265119000003,-93.529801931000009,44.077226119000002,22.571721709999998,1450.775781000000052,1144.022811000000047,19.476219560000001,12990.667509999999311,231.975933300000008,1275,"-93.529858170859313","44.077221448039936"
"108","2022","6282022","41.625","63.817","35.551","48.54250273","0.246364924","0.210466418","0.317523","0.557077268","50.458","-0.039306916","-0.09961913","50.49730692","0.403078045","0.466967408","1.533141141","1.615821734","34","15","257.9379871",-93.531049930999998,44.077499119000002,-93.531010930999997,44.077460119000001,28.301649789999999,1819.364542999999912,1147.404931999999917,18.070431840000001,14374.994950000000244,256.696043900000006,246,"-93.531067170859302","44.077455448039935"
"1089","2022","6282022","22.831","36.52","21.061","27.67990054","0.249273082","0.230644808","0.357508488","0.5766977","29.148","-0.056665672","-0.087481968","29.20466567","0.437989858","0.470014486","1.599579519","1.643145928","2","4","240.560732",-93.529801931000009,44.077928118999999,-93.529762931000008,44.077889118999998,22.991370010000001,1477.694852999999966,1146.977640999999949,20.021577770000000,12856.257879999999204,229.575770100000000,1291,"-93.529819170859341","44.077884448039931"
"109","2022","6282022","42.65","65.235","36.945","49.79812831","0.242186942","0.209343282","0.318367635","0.566337089","50.875","-0.038148174","-0.093295588","50.91314817","0.401108156","0.459571043","1.52954279","1.604459029","34","16","259.4824308",-93.531049930999998,44.077460119000001,-93.531010930999997,44.077421119000000,28.552586980000001,1835.553407999999990,1147.567665999999917,18.086866000000001,14519.751679999999396,259.280980199999988,247,"-93.531067170859302","44.077416448039934"
"1090","2022","6282022","19.989","34.786","19.261","25.69443544","0.278638511","0.270141488","0.416652588","0.553699764","30.322","-0.091866119","-0.105632395","30.41386612","0.503536671","0.517253561","1.740257141","1.761890036","2","5","242.30508",-93.529801931000009,44.077889119000005,-93.529762931000008,44.077850119000004,24.980601740000001,1605.607150999999931,1146.714111000000003,19.884243009999999,13615.165199999999459,243.127679999999998,1292,"-93.529819170859341","44.077845448039938"
"1091","2022","6282022","21.04","35.341","18.444","26.02466149","0.283190821","0.253649279","0.376967077","0.52188676","31.198","-0.078650184","-0.127222185","31.27665018","0.476632967","0.525900584","1.679705323","1.755001838","2","6","248.1903044",-93.529801931000009,44.077850119000004,-93.529762931000008,44.077811119000003,26.307268090000001,1690.965824000000111,1146.424848999999995,19.808290010000000,13934.247610000000350,248.825555199999997,1293,"-93.529819170859341","44.077806448039937"
"1092","2022","6282022","21.651","36.353","19.111","26.80507869","0.281524306","0.253465278","0.378011467","0.525706269","31.944","-0.078345328","-0.124458277","32.02234533","0.47632897","0.52311509","1.679044848","1.750286249","2","7","260.0853043",-93.529801931000009,44.077811119000003,-93.529762931000008,44.077772119000002,27.026877559999999,1737.263991000000033,1146.172170000000051,19.827788779999999,14121.731120000000374,252.173458900000014,1294,"-93.529819170859341","44.077767448039928"
