Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y
"1015","2021","6162021","87.546","114.43","80.43","95.26718903","0.153423581","0.133104923","0.221183749","0.70287512","60.884","0.028803921","-0.00647295","60.85519608","0.261575534","0.300607643","1.307084276","1.344510084","4","23","200.5153774",-93.529917123000004,44.077174612000000,-93.529878123000003,44.077135611999999,18.497096062000001,1189.095757377989912,1144.979871962000061,16.152943187000002,10190.087782118000177,181.965627035000011,"-93.529889436763497","44.077161660989191"
"1016","2021","6162021","83.723","110.66","77.346","91.71982709","0.157564679","0.138576933","0.230157984","0.698951744","60.251","0.024112995","-0.008742534","60.22688701","0.271931806","0.308205318","1.321739546","1.357073561","4","24","202.1107195",-93.529917123000004,44.077135611999999,-93.529878123000003,44.077096611999998,19.242122861999899,1236.991780599000094,1144.932142469989913,16.103654649999900,10781.449978299000577,192.525646633999003,"-93.529889436763497","44.077122660989197"
"1017","2021","6162021","84.106","112.25","77.552","92.53502839","0.162736496","0.1433315","0.236894381","0.690886414","62.842","0.020073893","-0.013424946","62.82192611","0.28089237","0.317815453","1.334625354","1.371173101","4","25","207.624072",-93.529917123000004,44.077096611999998,-93.529878123000003,44.077057611999997,17.166249593000000,1103.543911404000028,1144.746120877000067,16.041394552000000,10518.359700520899423,187.827616374000002,"-93.529889436763497","44.077083660989189"
"1018","2021","6162021","82.847","110.08","76.515","90.98677016","0.160196247","0.141157018","0.233936364","0.695085392","60.798","0.021918632","-0.010981955","60.77608137","0.276798737","0.313088772","1.328714377","1.364363813","4","26","195.1707639",-93.529917123000004,44.077057612000004,-93.529878123000003,44.077018612000003,17.147178967999899,1102.317291260000047,1144.404825845989990,15.815089543999900,10948.857584634899467,195.515106201000009,"-93.529889436763497","44.077044660989195"
"1019","2021","6162021","79.969","106.68","72.6","87.64782439","0.166127855","0.143108187","0.23420635","0.680539933","60.791","0.020353405","-0.019440769","60.77064659","0.280472314","0.32437754","1.334016932","1.377660992","4","27","193.9421164",-93.529917123000004,44.077018612000003,-93.529878123000003,44.076979612000002,15.325345357000000,985.199591743000042,1144.330227321989923,15.721570439000001,10906.442165799000577,194.757659912000008,"-93.529889436763497","44.077005660989194"
"102","2021","6162021","91.693","117.67","79.205","97.51455818","0.158631147","0.124076365","0.19958051","0.673111243","64.442","0.037080342","-0.023505725","64.40491966","0.244390354","0.311893299","1.283304069","1.347419737","32","6","219.3729954",-93.531009123000004,44.077837612000003,-93.530970123000003,44.077798612000002,23.072285969999900,1483.217773437989990,1148.113586425989979,15.549372673000001,12335.915852865000488,220.283983866000000,"-93.530981436763511","44.077824660989201"
"1020","2021","6162021","81.121","107.7","74.138","88.8375853","0.162254255","0.140762945","0.231760592","0.688375116","60.141","0.02232059","-0.014857069","60.11867941","0.276056058","0.317095452","1.327646355","1.368044381","4","28","193.3664236",-93.529917123000004,44.076979612000002,-93.529878123000003,44.076940612000001,19.566529804000002,1257.844184027989968,1145.304850259989962,15.464017020000000,11438.741427950899379,204.262986925000007,"-93.529889436763497","44.076966660989186"
"1021","2021","6162021","83.108","110.44","76.636","91.24510902","0.160620455","0.141215616","0.233782674","0.693915248","61.136","0.021878424","-0.011657241","61.11412158","0.276909151","0.313902328","1.328873273","1.365238408","4","29","210.7199831",-93.529917123000004,44.076940612000001,-93.529878123000003,44.076901612000000,18.296576924000000,1176.204711913989968,1146.075005424989968,15.462914679000001,10818.853732638899601,193.193581475000002,"-93.529889436763497","44.076927660989192"
"1022","2021","6162021","80.545","105.91","73.119","87.65617165","0.159120509","0.136038186","0.223803558","0.690388065","58.156","0.026400949","-0.013650828","58.12959905","0.267132711","0.311438411","1.314917127","1.357960571","4","30","181.2137144",-93.529917123000004,44.076901612000000,-93.529878123000003,44.076862611999999,15.837474293000000,1018.121459961000028,1146.065606011000000,15.658834775000001,11139.557725693899556,198.920461018998992,"-93.529889436763497","44.076888660989191"
"1023","2021","6162021","79.173","105.95","72.344","87.03911145","0.166153482","0.144644372","0.237428954","0.682812647","60.383","0.01900127","-0.018132032","60.36399873","0.283360281","0.324289536","1.338208733","1.379015018","4","31","188.1242157",-93.529917123000004,44.076862611999999,-93.529878123000003,44.076823611999998,13.140946070000000,844.772488063999049,1144.541937934000089,16.467349899999899,13442.608181424000577,240.046334161000004,"-93.529889436763497","44.076849660989190"
"1024","2021","6162021","76.702","103.92","70.572","84.97640925","0.170553681","0.150690392","0.247323944","0.679099307","60.566","0.013785361","-0.020379468","60.55221464","0.294689104","0.332237023","1.35485385","1.392959467","4","32","190.1649701",-93.529917123000004,44.076823611999998,-93.529878123000003,44.076784611999997,14.129212485000000,908.305399577000003,1144.117743598000061,17.013127009000002,10819.244845920000444,193.200578478000011,"-93.529889436763497","44.076810660989189"
"1027","2021","6162021","83.54","108.55","71.205","89.12946786","0.167690839","0.130199386","0.206890847","0.655964993","62.355","0.031926166","-0.033661862","62.32307383","0.256058105","0.329053625","1.299377544","1.370377509","3","3","167.7354389",-93.529878123000003,44.077954611999999,-93.529839123000002,44.077915611999998,11.860027736999900,762.429423014000008,1149.227552626000033,16.275139491000001,9294.012586806000400,165.964307996998997,"-93.529850436763496","44.077941660989190"
"1028","2021","6162021","81.682","105.85","70.536","87.27637886","0.163448909","0.128874006","0.206571165","0.666376949","59.482","0.032955655","-0.027510579","59.44904434","0.253537137","0.32080532","1.295879141","1.360760746","3","4","181.5701738",-93.529878123000003,44.077915611999998,-93.529839123000002,44.077876611999997,13.391510857000000,860.882982041998957,1148.934977213989896,16.145284970999899,10007.652126736000355,178.707853529000005,"-93.529850436763496","44.077902660989189"
"1029","2021","6162021","83.111","107.04","71.708","88.51937111","0.160642886","0.125842094","0.202029668","0.669917788","59.261","0.035574107","-0.025390764","59.22542589","0.247760593","0.315654131","1.28791616","1.352788372","3","5","193.4156748",-93.529878123000003,44.077876612000004,-93.529839123000002,44.077837612000003,17.136523353000001,1101.634290906989918,1148.661987304989907,16.108564270999899,10964.743164061899733,195.798743354000010,"-93.529850436763496","44.077863660989195"
"103","2021","6162021","92.034","119.4","79.353","98.3590629","0.164346993","0.129430461","0.207191042","0.66459799","67.413","0.032489761","-0.028563175","67.38051024","0.254595869","0.32251096","1.297346633","1.363001132","32","7","214.885623",-93.531009123000004,44.077798612000002,-93.530970123000003,44.077759612000001,22.781278610000001,1464.508728026989957,1147.970703125000000,15.565597773000000,11909.743408202899445,212.673744201999000,"-93.530981436763511","44.077785660989193"
"1030","2021","6162021","80.678","106.2","71.19","87.28382016","0.166174355","0.136570383","0.220610608","0.670338983","60.532","0.026152797","-0.025318908","60.5058472","0.268139569","0.325167635","1.316343985","1.372345064","3","6","209.1278448",-93.529878123000003,44.077837612000003,-93.529839123000002,44.077798612000002,22.019535064999900,1415.539455838000094,1148.254760741989912,15.938292608999900,12457.534179688000222,222.455702040000006,"-93.529850436763496","44.077824660989201"
"1031","2021","6162021","78.283","103.78","69.841","85.19836025","0.167103384","0.14004493","0.22720144","0.672971671","59.436","0.023088955","-0.023828919","59.41291105","0.274702239","0.326582045","1.325702898","1.377046769","3","7","229.7966298",-93.529878123000003,44.077798612000002,-93.529839123000002,44.077759612000001,23.569967905999899,1515.210611979000078,1147.949869792000072,15.839902401000000,13048.201334634899467,233.003313700000007,"-93.529850436763496","44.077785660989193"
"1032","2021","6162021","76.22","101.8","68.379","83.36349329","0.169446207","0.14369172","0.233306883","0.671699411","59.001","0.019918912","-0.024632405","58.98108109","0.281569781","0.330745664","1.335607452","1.384772779","3","8","228.9674437",-93.529878123000003,44.077759612000001,-93.529839123000002,44.077720612000000,23.538179398000000,1513.167236327989940,1147.843790690000105,15.912205908000001,13016.004014756899778,232.428356594999002,"-93.529850436763496","44.077746660989192"
"1033","2021","6162021","78.664","103.68","69.596","85.20792317","0.166188628","0.137191243","0.221875333","0.671257716","59.1","0.025599746","-0.024790029","59.07440025","0.269313617","0.325121051","1.31801078","1.372877584","3","9","232.0632372",-93.529878123000003,44.077720612000000,-93.529839123000002,44.077681611999999,23.402551015000000,1504.448608398000033,1147.786024305989940,16.150946828999899,13125.877278645899423,234.390377468998992,"-93.529850436763496","44.077707660989184"
"1034","2021","6162021","77.77","101.88","68.265","83.84075684","0.165025229","0.134205399","0.216456435","0.670053004","57.725","0.028227417","-0.025448238","57.69677258","0.26366196","0.323202616","1.310016716","1.368136095","3","10","225.6519063",-93.529878123000003,44.077681611999999,-93.529839123000002,44.077642611999998,23.197048822999900,1491.237887911989901,1147.699978298989890,16.250298818000001,13057.903537325899379,233.176571316000008,"-93.529850436763496","44.077668660989190"
"1035","2021","6162021","79.693","104.87","70.042","86.12892064","0.166923986","0.136414124","0.219846142","0.667893583","60.005","0.026316058","-0.026752028","59.97868394","0.26784399","0.326658561","1.315924862","1.373724416","3","11","232.3645803",-93.529878123000003,44.077642611999998,-93.529839123000002,44.077603611999997,23.915859858000001,1537.447197808000055,1147.522176106989946,16.323159535999899,13291.736653645899423,237.352159287999001,"-93.529850436763496","44.077629660989189"
"1036","2021","6162021","78.267","102.82","69.353","84.6709598","0.164241635","0.135586762","0.219745109","0.67450885","58.02","0.026967737","-0.022862961","57.99303226","0.266278325","0.321493748","1.313708204","1.367684377","3","12","225.9879626",-93.529878123000003,44.077603612000004,-93.529839123000002,44.077564612000003,23.464026133000001,1508.401991102000011,1147.474894206000045,16.483030531000001,12926.172526042000754,230.824227226999000,"-93.529850436763496","44.077590660989195"
"1037","2021","6162021","78.548","103.73","70.073","85.32277252","0.165240493","0.138151615","0.224428501","0.675532633","58.839","0.024716367","-0.022301477","58.81428363","0.271128506","0.32315646","1.320593777","1.371768603","3","13","220.8704277",-93.529878123000003,44.077564612000003,-93.529839123000002,44.077525612000002,22.574424107999899,1451.213358560989946,1147.315409342000066,16.547305425000001,12533.746256509899467,223.816619873000008,"-93.529850436763496","44.077551660989187"
"1038","2021","6162021","76.856","102.43","67.308","83.52467999","0.173902081","0.142643597","0.228384147","0.657112174","60.696","0.020959147","-0.033248173","60.67504085","0.279598156","0.339540729","1.33275216","1.392944743","3","14","207.0135241",-93.529878123000003,44.077525612000002,-93.529839123000002,44.077486612000001,21.853394189999900,1404.861735025989901,1147.178670246989896,16.595336066000002,12007.769748263899601,214.424196031000008,"-93.529850436763496","44.077512660989193"
"1039","2021","6162021","78.528","103.91","70.339","85.46248652","0.165279363","0.139126717","0.226424857","0.676922337","58.953","0.023851854","-0.021502747","58.92914815","0.272969765","0.32312661","1.32322229","1.372649473","3","15","210.1534069",-93.529878123000003,44.077486612000001,-93.529839123000002,44.077447612000000,21.430863486000000,1377.698269314000072,1146.996527777989968,16.613930384000000,11715.793185763899601,209.210359361000002,"-93.529850436763496","44.077473660989192"
"104","2021","6162021","95.611","122.63","82.631","101.6652389","0.158247187","0.123803502","0.199240469","0.673823697","67.018","0.037309554","-0.023088224","66.98069045","0.243869146","0.311165463","1.282593007","1.346447311","32","8","206.4117393",-93.531009123000004,44.077759612000001,-93.530970123000003,44.077720612000000,21.357067743999899,1372.953959146989973,1147.884318033989985,15.421563943000001,11318.764811197899689,202.120569864998998,"-93.530981436763511","44.077746660989192"
"1040","2021","6162021","77.661","102.93","69.804","84.6530453","0.165272766","0.139923916","0.228086328","0.67816963","58.395","0.023145031","-0.02078476","58.37185497","0.274473988","0.323030401","1.325375671","1.37329691","3","16","212.2059717",-93.529878123000003,44.077447612000000,-93.529839123000002,44.077408611999999,22.778452979000001,1464.328830294989984,1146.803805881000017,16.642305373999900,12448.913302950899379,222.301762899000011,"-93.529850436763496","44.077434660989191"
"1041","2021","6162021","81.923","107.63","73.272","88.81512786","0.162138451","0.135619062","0.22107653","0.680776735","60.065","0.026870351","-0.019211262","60.03812965","0.266339467","0.317370402","1.313794661","1.363538078","3","17","219.2575686",-93.529878123000003,44.077408611999999,-93.529839123000002,44.077369611999998,23.498044967999899,1510.587632921000022,1146.637112088000094,16.656806734000000,12900.654405381899778,230.368567573000007,"-93.529850436763496","44.077395660989190"
"1042","2021","6162021","84.45","110.7","75.517","91.44963967","0.161086303","0.134511914","0.219421063","0.682177055","61.433","0.027820163","-0.018384953","61.40517984","0.264242763","0.315431016","1.310834813","1.36055705","3","18","212.6315786",-93.529878123000003,44.077369611999998,-93.529839123000002,44.077330611999997,23.013428370000000,1479.433892144000083,1146.391791450000028,16.679343329999899,12674.549587674000577,226.330968221000006,"-93.529850436763496","44.077356660989189"
"1043","2021","6162021","85.187","111.06","75.767","91.89085348","0.1596715","0.131838958","0.214749336","0.68221682","61.166","0.030152125","-0.018330674","61.13584788","0.259173096","0.312952159","1.303720051","1.355600722","3","19","214.2020335",-93.529878123000003,44.077330612000004,-93.529839123000002,44.077291612000003,22.597838295999900,1452.717081706000045,1146.216986762000033,16.725571314000000,12335.456705729000532,220.275753444998998,"-93.529850436763496","44.077317660989195"
"1044","2021","6162021","87.115","113.9","79.567","94.68041106","0.154932291","0.133248763","0.220547065","0.69856892","61.118","0.028729569","-0.008932148","61.08927043","0.261848347","0.303533039","1.307467141","1.347527537","3","20","205.3490251",-93.529878123000003,44.077291612000003,-93.529839123000002,44.077252612000002,22.793864568000000,1465.317789713989896,1146.069396973000039,16.769443511999899,12383.811360677000266,221.139208475998998,"-93.529850436763496","44.077278660989194"
"1045","2021","6162021","85.431","112.06","76.951","92.69547951","0.159735267","0.134836524","0.220914219","0.686694628","61.738","0.027486318","-0.015772367","61.71051368","0.2648577","0.312754362","1.311701841","1.358168755","3","21","212.4850017",-93.529878123000003,44.077252612000002,-93.529839123000002,44.077213612000001,23.535345077999899,1512.984903970989990,1145.985894097000028,16.824950112000000,12857.644965277899246,229.600519816000002,"-93.529850436763496","44.077239660989193"
"1046","2021","6162021","90.223","117.52","82.522","97.91326198","0.152764324","0.131397929","0.217990593","0.702195371","62.295","0.030290252","-0.006853048","62.26470975","0.258335587","0.299466895","1.302550347","1.341829831","3","22","214.2877107",-93.529878123000003,44.077213612000001,-93.529839123000002,44.077174612000000,23.675314161999900,1521.981947156989918,1145.722262911989901,16.835696114000001,12885.796223957899201,230.103224012998993,"-93.529850436763496","44.077200660989192"
"1047","2021","6162021","87.354","113.18","78.131","94.06537953","0.155354796","0.128786141","0.210991561","0.690325146","60.875","0.032711679","-0.013624244","60.84228832","0.253369921","0.304798972","1.295647595","1.344695272","3","23","207.5510237",-93.529878123000003,44.077174612000000,-93.529839123000002,44.077135611999999,23.020149019000002,1479.864529080000011,1145.572102865000033,16.892505434000000,12517.662760417000754,223.529434204000012,"-93.529850436763496","44.077161660989191"
"1048","2021","6162021","88.255","115.9","79.023","95.68418461","0.161677667","0.135411819","0.220926701","0.681820535","64.522","0.02703953","-0.018602434","64.49496047","0.265947136","0.316491396","1.313240043","1.362458837","3","24","205.8347392",-93.529878123000003,44.077135611999999,-93.529839123000002,44.077096611999998,22.613940345000000,1453.752197265989935,1145.344414605000111,16.839699426999900,12352.579644097000710,220.581512451000009,"-93.529850436763496","44.077122660989197"
"1049","2021","6162021","85.475","113.15","77.924","93.41849906","0.16140919","0.139332914","0.22928559","0.688678745","62.901","0.023558212","-0.014667925","62.87744179","0.27335893","0.315584353","1.323778883","1.365184504","3","25","207.6030855",-93.529878123000003,44.077096611999998,-93.529839123000002,44.077057611999997,22.281524445999899,1432.383992513000067,1145.176554361989929,16.836784574999900,12117.212673611000355,216.378529866999003,"-93.529850436763496","44.077083660989189"
"105","2021","6162021","89.318","117.48","76.943","96.08933478","0.171224836","0.136181201","0.216872666","0.654945523","68.699","0.026662343","-0.034396862","68.67233766","0.267403322","0.335163677","1.315300387","1.382271381","32","9","204.4382303",-93.531009123000004,44.077720612000000,-93.530970123000003,44.077681611999999,21.517047563999899,1383.237467447989957,1147.886576334989968,15.214446227000000,11302.549153645899423,201.831011453998997,"-93.530981436763511","44.077707660989184"
"1050","2021","6162021","82.534","109.51","74.026","89.97064323","0.166302785","0.140467809","0.228575302","0.675974797","62.46","0.022691773","-0.022075394","62.43730823","0.275499678","0.324977631","1.326847118","1.375797997","3","26","219.8948739",-93.529878123000003,44.077057612000004,-93.529839123000002,44.077018612000003,21.659987768000001,1392.427266439000050,1144.858846029000006,16.551619530000000,11640.142089843899157,207.859451293999001,"-93.529850436763496","44.077044660989195"
"1051","2021","6162021","83.544","110.75","75.561","91.2042162","0.163936364","0.140024911","0.229135961","0.682266366","62.395","0.023018288","-0.018397287","62.37198171","0.274664482","0.320423103","1.32564876","1.370733794","3","27","210.8345446",-93.529878123000003,44.077018612000003,-93.529839123000002,44.076979612000002,21.523852666000000,1383.676378037989934,1144.731133355000111,16.654212103999900,11716.978190104000532,209.231518216000012,"-93.529850436763496","44.077005660989194"
"1052","2021","6162021","84.725","112.13","77.33","92.61279866","0.161021446","0.139214142","0.229282577","0.689645947","62.205","0.023651914","-0.014107263","62.18134809","0.273134775","0.314843267","1.323458247","1.364326179","3","28","228.2750625",-93.529878123000003,44.076979612000002,-93.529839123000002,44.076940612000001,22.901732975000002,1472.251519097000028,1144.924275716000011,16.510975943999899,12447.232747395899423,222.271745470000013,"-93.529850436763496","44.076966660989186"
"1053","2021","6162021","90.318","118.54","83.617","98.65913611","0.153631863","0.1351253","0.225341542","0.705390585","63.145","0.027028635","-0.005047269","63.11797137","0.265404619","0.300854285","1.312473704","1.346602328","3","29","202.66714",-93.529878123000003,44.076940612000001,-93.529839123000002,44.076901612000000,22.720043394000001,1460.572007921000022,1145.484931098000061,16.543122398000001,12431.919596354000532,221.998319837998991,"-93.529850436763496","44.076927660989192"
"1054","2021","6162021","86.671","113.41","78.843","94.14511669","0.156259717","0.133640875","0.220549663","0.695203245","61.306","0.028428533","-0.010862457","61.27757147","0.26259189","0.306085612","1.308511498","1.35041544","3","30","173.9993637",-93.529878123000003,44.076901612000000,-93.529839123000002,44.076862611999999,19.475913154000001,1252.021620008990112,1145.152248805989984,16.529767142000001,10517.754231770899423,187.816830105000008,"-93.529850436763496","44.076888660989191"
"1055","2021","6162021","80.819","107.69","72.424","88.26868572","0.168565174","0.142544918","0.231476935","0.672522983","62.137","0.020911882","-0.024130332","62.11608812","0.27941244","0.329156367","1.332483698","1.382047647","3","31","167.3700641",-93.529878123000003,44.076862611999999,-93.529839123000002,44.076823611999998,14.258085357000001,916.588887533000047,1144.429782444000011,17.087778091000001,10037.439453125000000,179.239754570998997,"-93.529850436763496","44.076849660989190"
"1056","2021","6162021","81.519","108.11","74.634","89.26244716","0.161308688","0.140226442","0.231236141","0.690352419","60.067","0.02276747","-0.013707556","60.04423253","0.275044558","0.315312111","1.326193893","1.365740825","3","32","147.0979567",-93.529878123000003,44.076823611999998,-93.529839123000002,44.076784611999997,11.443881565000000,735.677734375000000,1144.266357422000056,17.303497314000001,9107.444661457990151,162.632744682999004,"-93.529850436763496","44.076810660989189"
"1059","2021","6162021","81.119","105.72","69.086","86.66003684","0.169323508","0.131669512","0.208920367","0.653480893","61.235","0.030659764","-0.03516499","61.20434024","0.258851355","0.332075711","1.303270504","1.374850583","2","3","197.7945574",-93.529839123000002,44.077954611999999,-93.529800123000001,44.077915611999998,16.770855374000000,1078.124925400989923,1149.688842773000033,16.615705702000000,11452.897569443899556,204.515769110999003,"-93.529811436763509","44.077941660989190"
