Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,Crop Flw(M,Crop Flw(V,X,Y,Height
1007,2020,7062020,73.387,104.99,64.853,82.89443785,0.206019183,0.177169702,0.278381664,0.617706448,71.74,-0.009243103,-0.058363689,71.7492431,0.343555505,0.396871559,1.430634854,1.490758381,17,7,203.9852171,-93.53771751,44.06543427,-93.53767891,44.065395669999994,1157.762695,16.4739089,11262.1167,201.1090012,21.4719615,1380.339539,-93.53769821,44.06541496999999,0.20703
1008,2020,7062020,72.101,103.8,62.146,81.31240069,0.214578452,0.180209322,0.278660279,0.598709056,73.353,-0.012008553,-0.070555815,73.36500855,0.349082065,0.41255699,1.439647162,1.512669064,17,8,208.3828139,-93.53771751,44.065395669999994,-93.53767891,44.06535706999999,1157.305573,16.47826433,11584.37915,206.863678,21.50039673,1382.170807,-93.53769821,44.06537637,0.22591
1009,2020,7062020,68.198,100.76,60.536,78.46050408,0.220394,0.192722452,0.300326502,0.600793966,72.786,-0.023019338,-0.069760429,72.80901934,0.371641419,0.4218289,1.477462682,1.537276212,17,9,205.0081289,-93.53771751,44.06535707,-93.53767891,44.06531847,1156.653564,16.49731493,11519.5127,205.7053566,20.91645336,1344.639587,-93.53769821,44.06533777,0.25735
101,2020,7062020,41.615,65.242,37.887,49.74518924,0.242787614,0.221108584,0.342569233,0.580714877,50.982,-0.048229978,-0.084288122,51.03022998,0.421605304,0.459414637,1.567752012,1.617522538,62,1,186.8314951,-93.53945451,44.06566587,-93.53941591,44.06562726999999,1155.429382,17.20559454,10678.29492,190.6836128,20.22101355,1299.921173,-93.53943521,44.06564656999999,0.1928
1010,2020,7062020,72.075,103.88,61.931,81.2840878,0.215802625,0.180756443,0.278932505,0.596178283,73.754,-0.01250599,-0.072205174,73.76650599,0.350074927,0.414781321,1.441276448,1.515947579,17,10,203.7018765,-93.53771751,44.06531847,-93.53767891,44.06527986999999,1155.990082,16.49980974,11669.57959,208.3851166,21.13156986,1358.461761,-93.53769821,44.06529916999999,0.24672
1011,2020,7062020,68.901,100.98,60.346,78.71032951,0.219539442,0.188832183,0.292865294,0.597603486,72.713,-0.019626716,-0.071649285,72.73262672,0.364661417,0.420697979,1.465581051,1.531732737,17,11,216.683791,-93.53771751,44.06527987,-93.53767891,44.06524127,1155.290314,16.46267557,12157.65625,217.1007538,21.70521879,1395.325378,-93.53769821,44.06526056999999,0.2571
1012,2020,7062020,70.742,102.53,62.816,80.54539366,0.211158296,0.183457223,0.287788803,0.612659709,71.502,-0.014787706,-0.061788825,71.51678771,0.354967465,0.405764812,1.449351163,1.507852197,17,12,226.1891448,-93.53771751,44.06524127,-93.53767891,44.06520266999999,1154.617126,16.41595364,12618.34839,225.3273926,23.23201037,1493.468323,-93.53769821,44.06522197,0.26194
1013,2020,7062020,70.505,102.63,62.34,80.39516471,0.214179027,0.185548849,0.289949907,0.60742473,72.415,-0.016659943,-0.065204374,72.43165994,0.358746635,0.411143726,1.455641444,1.516541505,17,13,230.3434268,-93.53771751,44.06520267,-93.53767891,44.06516407,1154.195068,16.3710928,12705.84229,226.8897705,23.33611393,1500.164856,-93.53769821,44.06518337,0.25906
1014,2020,7062020,69.642,101.5,61.856,79.53704148,0.213759126,0.186149513,0.291510349,0.609418719,71.502,-0.01717268,-0.063955914,71.51917268,0.359830316,0.410298697,1.457453835,1.516145141,17,14,224.6023824,-93.53771751,44.06516407,-93.53767891,44.06512546999999,1153.618073,16.38044691,12528.53442,223.7235641,22.83510542,1467.950134,-93.53769821,44.06514476999999,0.27021
1015,2020,7062020,68.625,100.18,60.957,78.44569007,0.214516491,0.186931667,0.292587716,0.608474745,70.778,-0.017866314,-0.064589445,70.79586631,0.36124035,0.411616377,1.459817851,1.518568689,17,15,219.2117571,-93.53771751,44.06512547,-93.53767891,44.06508687,1152.998779,16.38617182,12148.69727,216.9407692,22.12760305,1422.47757,-93.53769821,44.06510616999999,0.27868
1016,2020,7062020,68.883,99.365,60.358,78.01999547,0.21187544,0.18117303,0.282528501,0.607437226,69.489,-0.012811562,-0.065019291,69.50181156,0.350830517,0.407365509,1.442518473,1.50739821,17,16,215.592959,-93.53771751,44.06508687,-93.53767891,44.06504826999999,1152.42572,16.35959959,11927.25635,212.9864731,21.96999407,1412.351776,-93.53769821,44.06506757,0.2794
1017,2020,7062020,70.508,101.18,63.035,79.9628699,0.204871644,0.178649644,0.282293172,0.622998616,68.817,-0.01051793,-0.055090468,68.82751793,0.346248525,0.394563017,1.435014466,1.489563219,17,17,217.3866381,-93.53771751,44.06504827,-93.53767891,44.06500967,1151.81134,16.32688046,11943.49609,213.2764473,21.90578556,1408.231262,-93.53769821,44.06502897,0.28026
1018,2020,7062020,67.91,99.245,61.76,78.05048735,0.209714773,0.18746074,0.297310119,0.622298353,68.82,-0.018220737,-0.055832951,68.83822074,0.362193448,0.402703831,1.461419526,1.508354111,17,18,221.781268,-93.53771751,44.06500967,-93.53767891,44.06497106999999,1151.213196,16.3130908,12155.72852,217.0663071,22.19211578,1426.630981,-93.53769821,44.06499036999999,0.31378
1019,2020,7062020,65.655,96.96,58.755,75.63943119,0.218358307,0.192509916,0.301415367,0.605971535,69.51,-0.022780865,-0.066418214,69.53278086,0.371260879,0.418113374,1.476810601,1.532438491,17,19,225.2607456,-93.53771751,44.06497107,-93.53767891,44.06493247,1150.704132,16.30768204,12485.27832,222.9511223,23.14149571,1487.651764,-93.53769821,44.06495176999999,0.30119
102,2020,7062020,39.571,63.004,34.768,47.41371771,0.257897548,0.228447477,0.345583789,0.551837979,51.669,-0.055369404,-0.104328579,51.7243694,0.43423309,0.485229144,1.592176089,1.662282389,62,2,173.0342805,-93.53945451,44.06562726999999,-93.53941591,44.06558866999999,1154.742523,17.3791604,10048.2478,179.4327812,18.73134661,1204.176788,-93.53943521,44.065607969999995,0.17713
1020,2020,7062020,67.359,99.683,61.654,78.04945246,0.214243298,0.193508219,0.306714237,0.618500647,70.353,-0.023526428,-0.058450519,70.37652643,0.373047514,0.410496199,1.479876483,1.524137382,17,20,231.0356541,-93.53771751,44.06493247,-93.53767891,44.06489386999999,1150.259949,16.3349452,12737.00171,227.4461823,23.72007752,1524.838989,-93.53769821,44.06491317,0.32674
1021,2020,7062020,70.896,102.41,62.356,80.42039885,0.21169455,0.181840213,0.284037855,0.608885851,71.568,-0.013390364,-0.064124042,71.58139036,0.352039923,0.4069475,1.444510269,1.507589881,16,1,164.1053055,-93.53767891,44.06566587,-93.53764031,44.06562726999999,1157.022278,17.7023344,9590.783691,171.2638092,18.17907524,1168.705383,-93.53765961,44.06564656999999,0.15331
1022,2020,7062020,67.922,100.87,60.109,78.31825429,0.223515712,0.195198825,0.303156887,0.595905621,73.709,-0.025247596,-0.07303332,73.7342476,0.37606847,0.427286816,1.485085834,1.546764464,16,2,153.7800129,-93.53767891,44.06562726999999,-93.53764031,44.06558866999999,1156.312988,17.60425854,9025.480957,161.1691208,15.41265392,991.1499939,-93.53765961,44.065607969999995,0.16015
1023,2020,7062020,68.568,100.83,61.954,78.96530386,0.214153687,0.190450891,0.300268047,0.614440147,71.138,-0.020898026,-0.060921885,71.15889803,0.36756947,0.410595169,1.470511026,1.521029526,16,3,189.1129384,-93.53767891,44.06558867,-93.53764031,44.06555006999999,1155.695313,17.85602951,9427.873535,168.3546982,15.0715847,969.1625671,-93.53765961,44.06556936999999,0.18451
1024,2020,7062020,64.878,97.355,58.173,75.43484791,0.225512256,0.200187385,0.312098789,0.597534795,71.659,-0.029608087,-0.072197672,71.68860809,0.384947983,0.430409462,1.500585715,1.556098246,16,4,159.6133057,-93.53767891,44.06555006999999,-93.53764031,44.06551146999999,1156.019226,17.93320847,9923.223633,177.2002182,16.80605316,1080.330444,-93.53765961,44.06553077,0.22788
1025,2020,7062020,68.565,99.896,60.185,78.10805393,0.21623415,0.185983699,0.28936237,0.602476576,71.042,-0.017078803,-0.068389563,71.0590788,0.359531236,0.414909344,1.456953256,1.521591775,16,5,150.395956,-93.53767891,44.06551147,-93.53764031,44.065472869999994,1156.548157,17.59850121,9355.849121,167.068512,13.7440114,883.6399841,-93.53765961,44.06549217,0.19604
1026,2020,7062020,68.304,100.51,60.671,78.41910217,0.21832149,0.190778016,0.297809382,0.603631479,72.045,-0.02128418,-0.067850186,72.06628418,0.368156515,0.418226115,1.471509721,1.530738394,16,6,164.0984223,-93.53767891,44.065472869999994,-93.53764031,44.06543426999999,1156.432617,17.12418652,9736.155762,173.8597031,18.3702631,1180.987793,-93.53765961,44.06545356999998,0.2189
1027,2020,7062020,70.13,101.47,62.118,79.73502728,0.210902538,0.182634033,0.286257102,0.61218094,70.692,-0.014068236,-0.062061116,70.70606824,0.353477748,0.40537977,1.446884358,1.506532081,16,7,200.7439648,-93.53767891,44.06543427,-93.53764031,44.065395669999994,1156.483154,16.97480106,10981.95801,196.1061707,21.2137804,1363.742859,-93.53765961,44.06541496999999,0.20924
1028,2020,7062020,69.677,101.41,61.3,79.36532078,0.215229616,0.185478733,0.289041508,0.604476876,71.843,-0.01661969,-0.067086369,71.85961969,0.358620089,0.413102731,1.455430056,1.518853149,16,8,200.9155621,-93.53767891,44.065395669999994,-93.53764031,44.06535706999999,1155.673401,17.03169537,11355.79346,202.7818069,21.26490212,1367.031128,-93.53765961,44.06537637,0.23637
1029,2020,7062020,67.161,99.081,59.517,77.17926702,0.220059106,0.19200924,0.299086437,0.600690344,71.484,-0.022393792,-0.069796553,71.50639379,0.370364064,0.421290817,1.47527583,1.535846371,16,9,199.3483478,-93.53767891,44.06535707,-93.53764031,44.06531847,1155.112854,17.06009007,11330.69189,202.3335724,20.86118412,1341.085449,-93.53765961,44.06533777,0.26545
103,2020,7062020,39.38,62.858,35.386,47.44850388,0.254137529,0.229640642,0.351193682,0.562951414,50.95,-0.056138464,-0.096768006,51.00613846,0.436274429,0.478541646,1.59619096,1.654058168,62,3,170.8918147,-93.53945451,44.06558867,-93.53941591,44.06555006999999,1154.393005,17.7236948,9490.776123,169.4779282,16.7767787,1078.66861,-93.53943521,44.06556936999999,0.1692
1030,2020,7062020,70.262,101.58,60.44,79.38983697,0.217029791,0.18224881,0.281126012,0.594999016,72.458,-0.013833186,-0.073031918,72.47183319,0.352780158,0.4168765,1.44573169,1.520073494,16,10,201.3937959,-93.53767891,44.06531847,-93.53764031,44.06527986999999,1154.460205,17.00279903,11428.6709,204.0831909,21.14723015,1359.467407,-93.53765961,44.06529916999999,0.25196
1031,2020,7062020,68.339,101.01,60.154,78.51059958,0.222463262,0.192921127,0.299198681,0.595525196,73.527,-0.023247626,-0.073177257,73.55024763,0.371997059,0.425611648,1.47807255,1.542216409,16,11,209.5923099,-93.53767891,44.06527987,-93.53764031,44.06524127,1153.923889,16.95223618,11854.11621,211.6804123,21.51904488,1383.360779,-93.53765961,44.06526056999999,0.25869
1032,2020,7062020,68.64,101.14,61.738,79.06185309,0.216143908,0.191424196,0.300808945,0.610421198,71.902,-0.021786643,-0.063523355,71.92378664,0.369315483,0.414156699,1.473484848,1.526412471,16,12,210.577367,-93.53767891,44.06524127,-93.53764031,44.06520266999999,1153.133118,16.92486381,12244.57764,218.6529312,22.5365572,1448.760376,-93.53765961,44.06522197,0.26199
1033,2020,7062020,66.176,99.079,59.337,76.84788174,0.224440867,0.199104414,0.310645971,0.598885738,72.645,-0.02864127,-0.071272352,72.67364127,0.383024744,0.428568724,1.497204425,1.552590601,16,13,215.0017589,-93.53767891,44.06520267,-93.53764031,44.06516407,1152.679932,16.93632126,12313.21875,219.8786469,22.70184898,1459.381958,-93.53765961,44.06518337,0.2578
1034,2020,7062020,66.908,99.435,59.806,77.33209193,0.221620227,0.195541742,0.30531177,0.601458239,72.156,-0.025486737,-0.069452441,72.18148674,0.376680512,0.423781125,1.486145155,1.542728192,16,14,207.7091742,-93.53767891,44.06516407,-93.53764031,44.06512546999999,1152.164734,16.93439674,12113.13916,216.3058014,22.2649889,1431.298706,-93.53765961,44.06514476999999,0.28845
1035,2020,7062020,66.329,99.125,58.527,76.70443619,0.227151461,0.198218236,0.306713926,0.590436318,73.394,-0.027968444,-0.07673508,73.42196844,0.381449156,0.433601813,1.494444361,1.558035553,16,15,207.1993196,-93.53767891,44.06512547,-93.53764031,44.06508687,1151.627014,16.93115711,11701.63135,208.9574585,21.6139679,1389.462036,-93.53765961,44.06510616999999,0.2823
1036,2020,7062020,66.862,99.244,58.995,77.02880112,0.223931308,0.194947804,0.30232189,0.594443997,72.631,-0.025042981,-0.07397124,72.65604298,0.375620292,0.428076896,1.484310969,1.547491105,16,16,201.840784,-93.53767891,44.06508687,-93.53764031,44.06504826999999,1150.889465,16.92419624,11479.80811,204.9963226,21.63604355,1390.885498,-93.53765961,44.06506757,0.28252
1037,2020,7062020,67.339,99.147,60.147,77.4216381,0.217349131,0.191055104,0.299118856,0.606644679,70.808,-0.021499076,-0.065926851,70.82949908,0.368653595,0.416407506,1.472356287,1.528788692,16,17,206.2868558,-93.53767891,44.06504827,-93.53764031,44.06500967,1150.263123,16.86678219,11479.47559,204.9903793,21.64058781,1391.182434,-93.53765961,44.06502897,0.26897
1038,2020,7062020,65.276,97.917,57.969,75.73880561,0.227495385,0.200014707,0.310204896,0.592021814,72.589,-0.029528581,-0.075783362,72.61852858,0.384641491,0.434031897,1.500045959,1.560534189,16,18,203.2049588,-93.53767891,44.06500967,-93.53764031,44.06497106999999,1149.72168,16.85420227,11627.25537,207.629303,21.76454067,1399.147766,-93.53765961,44.06499036999999,0.28716
1039,2020,7062020,65.612,99.545,58.686,76.72067988,0.231276362,0.205459048,0.318706502,0.589542418,74.792,-0.034346395,-0.077664256,74.82634639,0.394274424,0.440321775,1.517176736,1.574597705,16,19,206.5270421,-93.53767891,44.06497107,-93.53764031,44.06493247,1149.174683,16.84535122,11936.38818,213.1495209,22.41094017,1440.689819,-93.53765961,44.06495176999999,0.28028
104,2020,7062020,39.235,63.406,36.152,47.84235629,0.254328656,0.235490691,0.363533818,0.570166861,51.425,-0.061076567,-0.092174677,51.48607657,0.446235032,0.478400316,1.616057092,1.660702968,62,4,161.2893989,-93.53945451,44.06555006999999,-93.53941591,44.06551146999999,1155.28186,17.95371866,10222.3125,182.541069,18.11858892,1164.769897,-93.53943521,44.06553077,0.24304
1040,2020,7062020,67.483,100.8,60.806,78.34105974,0.222229295,0.197981971,0.309991905,0.603234127,73.311,-0.027604119,-0.068408348,73.33860412,0.381028809,0.424653947,1.493709527,1.546442287,16,20,216.0317813,-93.53767891,44.06493247,-93.53764031,44.06489386999999,1148.770142,16.86748695,12194.59717,217.7603989,22.96649742,1476.396973,-93.53765961,44.06491317,0.29842
1041,2020,7062020,68.322,99.546,61.185,78.1470964,0.211762665,0.186003288,0.292680183,0.614640468,69.585,-0.017005671,-0.06062789,69.60200567,0.359566572,0.406618278,1.457012383,1.511538243,15,1,167.0295148,-93.53764031,44.06566587,-93.53760171,44.06562726999999,1156.835388,17.61655092,9648.411621,172.2928696,18.32760429,1178.230011,-93.53762101,44.06564656999999,0.16289
1042,2020,7062020,65.17,98.052,57.799,75.72328573,0.22921087,0.201455686,0.311905372,0.589472933,73.135,-0.03082965,-0.077519331,73.16582965,0.387197208,0.436996735,1.504557312,1.565911302,15,2,153.4245971,-93.53764031,44.06562726999999,-93.53760171,44.06558866999999,1155.956726,17.59195995,9037.25293,161.3793373,16.06394291,1032.938461,-93.53762101,44.065607969999995,0.18161
1043,2020,7062020,68.133,99.778,62.532,78.54511654,0.208620893,0.188462936,0.300297023,0.626711299,68.891,-0.019058075,-0.053085579,68.91005808,0.363997314,0.40061196,1.464459219,1.506895936,15,3,168.839284,-93.53764031,44.06558867,-93.53760171,44.06555006999999,1155.32608,17.8272047,9246.896484,165.1229668,16.1838398,1040.618774,-93.53762101,44.06556936999999,0.19862
1044,2020,7062020,64.635,96.679,58.306,75.10903608,0.222627956,0.198643639,0.311082634,0.603088571,70.417,-0.028185047,-0.068530189,70.44518505,0.38220571,0.425317173,1.495768546,1.547988203,15,4,156.5179857,-93.53764031,44.06555006999999,-93.53760171,44.06551146999999,1155.325806,18.03040409,9424.281006,168.2905426,17.7876811,1143.479889,-93.53762101,44.06553077,0.22173
1045,2020,7062020,67.024,98.495,60.823,77.22892146,0.212854447,0.190135271,0.300594101,0.617523732,69.143,-0.020594499,-0.058949731,69.1635945,0.367002868,0.408239154,1.469548222,1.517832878,15,5,154.2156846,-93.53764031,44.06551147,-93.53760171,44.065472869999994,1155.230682,17.96763611,8638.279541,154.2547913,12.98123145,834.6091460999999,-93.53762101,44.06549217,0.21862
1046,2020,7062020,68.004,99.953,62.383,78.54252545,0.210476759,0.190221307,0.302621858,0.624123338,69.519,-0.020610402,-0.054774681,69.5396104,0.367157339,0.403874853,1.469810599,1.512649424,15,6,154.0658697,-93.53764031,44.065472869999994,-93.53760171,44.06543426999999,1154.869324,17.83466959,9367.705566,167.2802467,17.74157238,1140.60379,-93.53762101,44.06545356999998,0.20946
1047,2020,7062020,69.353,101.12,62.954,79.5786804,0.209037893,0.186346225,0.295454757,0.622567247,69.933,-0.017246505,-0.055625099,69.95024651,0.360185054,0.40155465,1.458047958,1.50581552,15,7,178.4110618,-93.53764031,44.06543427,-93.53760171,44.065395669999994,1154.444275,17.77820301,10503.84741,187.5684853,20.75473976,1334.232941,-93.53762101,44.06541496999999,0.20921
1048,2020,7062020,66.613,99.773,60.839,77.66021551,0.220472296,0.199295614,0.314172833,0.609774187,72.094,-0.028671141,-0.064246452,72.12267114,0.383364473,0.421349929,1.49780073,1.543712974,15,8,187.7551707,-93.53764031,44.065395669999994,-93.53760171,44.06535706999999,1154.045105,17.7910037,10838.36255,193.5419693,20.84871101,1340.272858,-93.53762101,44.06537637,0.23145
1049,2020,7062020,64.797,97.248,58.429,75.43158656,0.224315597,0.200259187,0.313185222,0.600824696,71.27,-0.029627983,-0.070064497,71.29962798,0.38507541,0.428231145,1.500810223,1.553410676,15,9,187.5215578,-93.53764031,44.06535707,-93.53760171,44.06531847,1153.280212,17.81215477,10778.57666,192.4743652,20.48543453,1316.915527,-93.53762101,44.06533777,0.27878
105,2020,7062020,39.45,63.713,35.993,47.99703087,0.256239248,0.235190911,0.361217806,0.564923956,51.983,-0.060960361,-0.095740033,52.04396036,0.445726563,0.481710595,1.615031686,1.665114456,62,5,209.426925,-93.53945451,44.06551147,-93.53941591,44.065472869999994,1156.774628,18.00624228,11536.83545,206.0146828,15.36598063,987.8883209,-93.53943521,44.06549217,0.26198
1050,2020,7062020,65.34,97.615,58.822,75.84640512,0.22251027,0.198060814,0.309940173,0.602591815,71.068,-0.027680959,-0.068826794,71.09568096,0.381169095,0.425157695,1.493954699,1.54716036,15,10,179.9770139,-93.53764031,44.06531847,-93.53760171,44.06527986999999,1152.667053,17.76953936,10860.16162,193.9312439,21.14608431,1359.389252,-93.53762101,44.06529916999999,0.26471
1051,2020,7062020,66.638,99.042,60.232,77.19636138,0.219151018,0.195581845,0.307298384,0.608146039,71.214,-0.025447077,-0.06514572,71.23944708,0.376752072,0.419268865,1.486269096,1.537143357,15,11,190.7705266,-93.53764031,44.06527987,-93.53760171,44.06524127,1152.080139,17.66733122,11174.61572,199.5464859,21.77870989,1400.053497,-93.53762101,44.06526056999999,0.25976
1052,2020,7062020,67.023,99.116,60.625,77.44127799,0.216595066,0.193169575,0.30415869,0.611657048,70.584,-0.023300877,-0.062800974,70.60730088,0.37244168,0.414820194,1.478835624,1.529077215,15,12,191.3703474,-93.53764031,44.06524127,-93.53760171,44.06520266999999,1151.45578,17.6191268,11490.18018,205.1815643,22.08225155,1419.565582,-93.53762101,44.06522197,0.27327
1053,2020,7062020,65.622,98.673,60.737,76.87997351,0.219295346,0.20116863,0.319154483,0.615538192,70.987,-0.030227701,-0.060618934,71.0172277,0.386688435,0.419083146,1.50365731,1.542895029,15,13,190.6665724,-93.53764031,44.06520267,-93.53760171,44.06516407,1150.882813,17.60356522,11531.5415,205.9201508,22.34989166,1436.754822,-93.53762101,44.06518337,0.26903
1054,2020,7062020,64.639,97.207,58.634,75.42180747,0.22393425,0.201228328,0.315544704,0.603187013,71.141,-0.030444485,-0.068574927,71.17144448,0.386794258,0.427453239,1.503844428,1.553473437,15,14,191.5307723,-93.53764031,44.06516407,-93.53760171,44.06512546999999,1150.431641,17.6286726,11349.52148,202.669796,21.97438335,1412.620239,-93.53762101,44.06514476999999,0.3054
1055,2020,7062020,66.799,99.109,60.801,77.41976897,0.216740634,0.194746486,0.307401029,0.613476072,70.618,-0.024658924,-0.061698477,70.64265892,0.37526076,0.414947518,1.483689876,1.530908589,15,15,192.2170438,-93.53764031,44.06512547,-93.53760171,44.06508687,1149.794586,17.62405586,11070.80127,197.692646,21.36917353,1373.727386,-93.53762101,44.06510616999999,0.29492
1056,2020,7062020,66.394,98.335,59.995,76.76226392,0.217548497,0.193900285,0.304972597,0.610108303,70.281,-0.023955608,-0.063820509,70.30495561,0.373748623,0.416496797,1.481082628,1.531919257,15,16,190.4147564,-93.53764031,44.06508687,-93.53760171,44.06504826999999,1149.261475,17.56436157,10996.27759,196.3618546,21.66770124,1392.920044,-93.53762101,44.06506757,0.29003
1057,2020,7062020,66.311,98.515,60.636,76.98285186,0.216320912,0.195381797,0.309089164,0.615500178,70.083,-0.025190941,-0.060429695,70.10819094,0.37639507,0.414130502,1.485650948,1.530578154,15,17,191.6942899,-93.53764031,44.06504827,-93.53760171,44.06500967,1148.701843,17.52589655,11014.00244,196.6783714,21.74385357,1397.817139,-93.53762101,44.06502897,0.28211
1058,2020,7062020,65.683,96.133,58.617,75.25902574,0.214697725,0.188176695,0.295060999,0.609748994,67.966,-0.018948161,-0.063825289,67.98494816,0.36348231,0.411819375,1.463590275,1.520125705,15,18,190.8520884,-93.53764031,44.06500967,-93.53760171,44.06497106999999,1148.115906,17.51511574,11021.85107,196.8185387,21.63131237,1390.580688,-93.53762101,44.06499036999999,0.2842
1059,2020,7062020,65.456,98.702,60.411,76.75949813,0.221291115,0.202524397,0.32045264,0.612054467,71.537,-0.03145403,-0.062905388,71.56845403,0.389089835,0.422581459,1.507913713,1.548731121,15,19,189.7657498,-93.53764031,44.06497107,-93.53760171,44.06493247,1147.703735,17.49595976,11126.95654,198.6954041,21.61199617,1389.336212,-93.53762101,44.06495176999999,0.30337
106,2020,7062020,38.997,62.822,36.054,47.49477378,0.252088991,0.233993655,0.362274766,0.57390723,50.593,-0.059665054,-0.089549078,50.65266505,0.443693734,0.474648792,1.610944432,1.653592328,62,6,228.1031279,-93.53945451,44.065472869999994,-93.53941591,44.06543426999999,1158.128357,17.94720173,12497.37891,223.1672401,21.39988947,1375.691895,-93.53943521,44.06545356999998,0.25013
1060,2020,7062020,64.759,98.077,59.471,76.04741032,0.224493108,0.204610774,0.322333478,0.606370505,71.924,-0.033352076,-0.066653772,71.95735208,0.392777687,0.428185045,1.514492194,1.558067751,15,20,187.4451896,-93.53764031,44.06493247,-93.53760171,44.06489386999999,1147.417297,17.47113133,11254.65503,200.9757271,22.09945393,1420.667175,-93.53762101,44.06491317,0.31837
