Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y,Height
1008,2021,7122021,43.376,64.576,36.868,49.70173228,0.233567021,0.196383578,0.298238704,0.570924182,48.908,-0.026581964,-0.089495926,48.93458196,0.378181996,0.44561687,1.488749539,1.571561619,4,16,230.9508736,-93.529917123,44.077447612,-93.529878123,44.077408612,18.187669754,1169.20834689699,1146.188693576,16.27486674,12483.903211806,222.926596748,-93.52988943676348,44.07743466098919,0.11405
1009,2021,7122021,46.534,68.946,39.374,53.13277691,0.23227882,0.194076896,0.294484009,0.571084617,51.984,-0.024528911,-0.089260852,52.00852891,0.374064344,0.443580095,1.481626338,1.566395591,4,17,208.2493594,-93.529917123,44.077408612,-93.529878123,44.077369612,19.354290643999896,1244.202223036,1145.87561035199,16.3558055029999,11273.8870442709,201.319157918,-93.52988943676348,44.07739566098919,0.0936
101,2021,7122021,45.667,66.703,38.621,51.72474179,0.225628635,0.18720299,0.285237766,0.578999445,49.118,-0.018340166,-0.083671212,49.13634017,0.361729195,0.432252854,1.460638973,1.544465746,32,5,221.3407396,-93.531009123,44.077876612,-93.530970123,44.077837612,23.432750702,1506.39117431599,1148.444824219,15.603596052,12140.631347656,216.796735127999,-93.53098143676353,44.0778636609892,0.11217
1010,2021,7122021,46.262,69.519,40.039,53.46707874,0.234034055,0.200870609,0.307055531,0.575943267,52.737,-0.030498011,-0.08640996,52.76749801,0.386160046,0.445853233,1.502723618,1.576782988,4,18,208.5005895,-93.529917123,44.077369612,-93.529878123,44.077330612,19.610613186999895,1260.679511176,1145.509087457,16.338355382,11463.400065104,204.703304715,-93.52988943676348,44.07735666098919,0.092446
1011,2021,7122021,43.029,65.087,36.432,49.71620472,0.24191094,0.204021606,0.307711623,0.559743113,50.713,-0.033527963,-0.09742231,50.74652796,0.391737223,0.45980496,1.512631016,1.598827668,4,19,212.5416879,-93.529917123,44.077330612,-93.529878123,44.077291612,18.56737868,1193.614142524,1145.28974066799,16.243424522,11557.928602431,206.39131842699896,-93.52988943676348,44.0773176609892,0.099627
1012,2021,7122021,44.207,66.692,37.793,51.08943975,0.238569253,0.202752054,0.307567094,0.566679662,51.384,-0.03229629,-0.092686896,51.41629629,0.389492688,0.453884197,1.508629855,1.589473275,4,20,207.1978358,-93.529917123,44.077291612,-93.529878123,44.077252612,20.462340991,1315.43277994799,1145.223470052,16.2812096279999,12472.266113281,222.718757629,-93.52988943676348,44.0772786609892,0.10707
1013,2021,7122021,42.436,64.427,35.991,49.14944729,0.243278448,0.205786849,0.310291794,0.55863225,50.427,-0.035116973,-0.098279362,50.46211697,0.394852398,0.462038365,1.518215666,1.603823099,4,21,210.7084981,-93.529917123,44.077252612,-93.529878123,44.077213612,19.786763721,1272.00362141899,1145.25459798199,16.188289007,11145.806423611,199.031985813,-93.52988943676348,44.07723966098919,0.11323
1014,2021,7122021,45.102,68.081,38.711,52.17839427,0.237977043,0.203025189,0.308558921,0.568602106,52.349,-0.03251083,-0.091416382,52.38151083,0.389975874,0.452765146,1.509489601,1.588285149,4,22,199.8101557,-93.529917123,44.077213612,-93.529878123,44.077174612,21.300212647999896,1369.29507107199,1145.05544704899,16.20819007,11567.4055989579,206.560538398,-93.52988943676348,44.07720066098919,0.10024
1015,2021,7122021,44.175,66.152,37.537,50.78235946,0.236393541,0.199198746,0.301923341,0.567435603,50.592,-0.029128118,-0.091977763,50.62112812,0.383192364,0.450408051,1.497498585,1.580939247,4,23,200.5153774,-93.529917123,44.077174612,-93.529878123,44.077135612,18.497096062,1189.09575737799,1144.979871962,16.152943187,10190.087782118,181.965627035,-93.52988943676348,44.07716166098919,0.1058
1016,2021,7122021,45.885,68.027,38.903,52.42947442,0.232138814,0.194378116,0.295191244,0.571875873,51.266,-0.024788143,-0.088753067,51.29078814,0.374602675,0.44327541,1.482554212,1.566327482,4,24,202.1107195,-93.529917123,44.077135612,-93.529878123,44.077096612,19.242122861999896,1236.991780599,1144.93214246999,16.1036546499999,10781.449978299,192.525646633999,-93.52988943676348,44.0771226609892,0.10683
1017,2021,7122021,45.126,67.022,38.713,51.72684902,0.230421832,0.195242002,0.298168448,0.577616305,50.205,-0.025491015,-0.085004077,50.23049101,0.376145546,0.439978308,1.485219164,1.562997769,4,25,207.624072,-93.529917123,44.077096612,-93.529878123,44.077057612,17.166249593,1103.543911404,1144.746120877,16.041394552,10518.3597005209,187.827616374,-93.52988943676348,44.07708366098919,0.10676
1018,2021,7122021,45.142,67.181,38.586,51.76860799,0.232170205,0.196210927,0.298886583,0.574358822,50.634,-0.026388088,-0.087208848,50.66038809,0.37787418,0.443065916,1.488214966,1.568050202,4,26,195.1707639,-93.529917123,44.077057612,-93.529878123,44.077018612,17.1471789679999,1102.31729126,1144.40482584599,15.8150895439999,10948.8575846349,195.515106201,-93.52988943676348,44.0770446609892,0.11414
1019,2021,7122021,43.364,64.284,36.744,49.54119729,0.232226035,0.194337099,0.295046824,0.571588576,48.46,-0.024754834,-0.088941216,48.48475483,0.374529381,0.443443025,1.48242782,1.56650052,4,27,193.9421164,-93.529917123,44.077018612,-93.529878123,44.076979612,15.325345357,985.199591743,1144.33022732199,15.721570439,10906.442165799,194.757659912,-93.52988943676348,44.0770056609892,0.11919
102,2021,7122021,46.28,68.005,39.218,52.61359124,0.228036911,0.190094938,0.289408129,0.57669289,50.512,-0.020931187,-0.085339049,50.53293119,0.366930446,0.43630538,1.469425238,1.55271886,32,6,219.3729954,-93.531009123,44.077837612,-93.530970123,44.077798612,23.0722859699999,1483.21777343799,1148.11358642599,15.549372673,12335.915852865,220.283983866,-93.53098143676353,44.0778246609892,0.11292
1020,2021,7122021,44.03,65.451,37.756,50.49088973,0.230929813,0.195659521,0.298654583,0.576859024,49.116,-0.025869856,-0.085526057,49.14186986,0.376890669,0.440856927,1.486509198,1.564586515,4,28,193.3664236,-93.529917123,44.076979612,-93.529878123,44.076940612,19.566529804,1257.84418402799,1145.30485025999,15.46401702,11438.7414279509,204.262986925,-93.52988943676348,44.07696666098919,0.11953
1021,2021,7122021,46.99,69.485,40.421,53.7589762,0.227753213,0.193131573,0.295776685,0.581722674,51.559,-0.023576127,-0.082192025,51.58257613,0.372373681,0.435341736,1.478718876,1.554759722,4,29,210.7199831,-93.529917123,44.076940612,-93.529878123,44.076901612,18.296576924,1176.20471191399,1146.07500542499,15.462914679,10818.8537326389,193.193581475,-93.52988943676348,44.07692766098919,0.11528
1022,2021,7122021,44.622,66.174,38.18,51.08109096,0.230285847,0.194519658,0.296794095,0.576963762,49.546,-0.024857695,-0.085396305,49.5708577,0.374855569,0.439828557,1.482990453,1.562020827,4,30,181.2137144,-93.529917123,44.076901612,-93.529878123,44.076862612,15.837474293,1018.121459961,1146.065606011,15.658834775,11139.5577256939,198.92046101899896,-93.52988943676348,44.07688866098919,0.1107
1023,2021,7122021,44.918,66.044,38.433,51.17464264,0.226221808,0.190389503,0.291276593,0.581930228,48.737,-0.021143947,-0.081915727,48.75814395,0.367459282,0.43288672,1.470323701,1.548682631,4,31,188.1242157,-93.529917123,44.076862612,-93.529878123,44.076823612,13.14094607,844.772488063999,1144.541937934,16.4673498999999,13442.608181424,240.046334161,-93.52988943676348,44.07684966098919,0.11045
1024,2021,7122021,41.994,63.117,35.893,48.42712454,0.236854611,0.200958986,0.305166286,0.56867405,48.347,-0.030675726,-0.091251312,48.37767573,0.386316758,0.451000574,1.503000429,1.583660946,4,32,190.1649701,-93.529917123,44.076823612,-93.529878123,44.076784612,14.129212485,908.305399577,1144.117743598,17.013127009,10819.24484592,193.200578478,-93.52988943676348,44.07681066098919,0.096671
1027,2021,7122021,44.29,63.465,37.866,49.74348963,0.214141549,0.177949979,0.274363634,0.596643819,44.774,-0.010019159,-0.071779482,44.78401916,0.344975885,0.412053611,1.432941973,1.509702365,3,3,167.7354389,-93.529878123,44.077954612,-93.529839123,44.077915612,11.8600277369999,762.429423014,1149.227552626,16.275139491,9294.012586806,165.964307996999,-93.52985043676348,44.07794166098919,0.077281
1028,2021,7122021,42.968,63.4,37.506,49.23585773,0.223501259,0.192087846,0.296709361,0.591577287,46.326,-0.022553067,-0.075702351,46.34855307,0.370504898,0.42762419,1.475516664,1.543852838,3,4,181.5701738,-93.529878123,44.077915612,-93.529839123,44.077876612,13.391510857,860.8829820419988,1148.93497721399,16.1452849709999,10007.652126736,178.707853529,-93.52985043676348,44.07790266098919,0.076884
1029,2021,7122021,44.647,64.837,38.503,50.59536272,0.218603165,0.184410507,0.284442316,0.593843022,46.524,-0.015752735,-0.073876759,46.53975274,0.356690942,0.419524475,1.452214035,1.525603822,3,5,193.4156748,-93.529878123,44.077876612,-93.529839123,44.077837612,17.136523353,1101.63429090699,1148.66198730499,16.1085642709999,10964.7431640619,195.798743354,-93.52985043676348,44.0778636609892,0.075243
103,2021,7122021,46.732,68.589,40.119,53.22237908,0.224645024,0.189531829,0.290643866,0.584918865,50.327,-0.020356408,-0.079917653,50.34735641,0.365919,0.43007816,1.467709492,1.54420909,32,7,214.885623,-93.531009123,44.077798612,-93.530970123,44.077759612,22.78127861,1464.50872802699,1147.970703125,15.565597773,11909.7434082029,212.673744201999,-93.53098143676353,44.07778566098919,0.116
1030,2021,7122021,44.247,65.799,38.118,50.7946432,0.230100531,0.195845374,0.299632966,0.579309716,49.233,-0.026006317,-0.083919171,49.25900632,0.377222234,0.439303606,1.48708387,1.56278219,3,6,209.1278448,-93.529878123,44.077837612,-93.529839123,44.077798612,22.0195350649999,1415.539455838,1148.25476074199,15.9382926089999,12457.534179688,222.45570204,-93.52985043676348,44.0778246609892,0.080335
1031,2021,7122021,44.111,65.666,37.691,50.59122242,0.232389013,0.196352606,0.29901784,0.573980447,49.53,-0.026518295,-0.087467112,49.5565183,0.378126781,0.443449078,1.488653624,1.568702674,3,7,229.7966298,-93.529878123,44.077798612,-93.529839123,44.077759612,23.569967905999896,1515.210611979,1147.949869792,15.839902401,13048.2013346349,233.0033137,-93.52985043676348,44.07778566098919,0.087505
1032,2021,7122021,42.667,63.905,36.289,49.06191135,0.236276757,0.199283114,0.302178336,0.56785854,48.854,-0.029197612,-0.091700324,48.88319761,0.383342265,0.450181094,1.497761736,1.580732302,3,8,228.9674437,-93.529878123,44.077759612,-93.529839123,44.077720612,23.538179398,1513.16723632799,1147.84379069,15.912205908,13016.0040147569,232.428356594999,-93.52985043676348,44.07774666098919,0.0906
1033,2021,7122021,43.339,64.18,37.064,49.56840868,0.229719826,0.193835508,0.295805834,0.577500779,47.957,-0.024244897,-0.085005844,47.9812449,0.373632808,0.438879465,1.480883269,1.560056704,3,9,232.0632372,-93.529878123,44.077720612,-93.529839123,44.077681612,23.402551015,1504.448608398,1147.78602430599,16.1509468289999,13125.8772786459,234.39037746899896,-93.52985043676348,44.077707660989184,0.091519
1034,2021,7122021,41.68,61.841,35.382,47.65647072,0.232236082,0.194752755,0.29588048,0.572144694,46.62,-0.025118248,-0.088595639,46.64511825,0.375271958,0.443399464,1.483709213,1.566896062,3,10,225.6519063,-93.529878123,44.077681612,-93.529839123,44.077642612,23.1970488229999,1491.23788791199,1147.69997829899,16.250298818,13057.9035373259,233.176571316,-93.52985043676348,44.07766866098919,0.095963
1035,2021,7122021,43.088,63.961,36.66,49.30023957,0.231973805,0.194985474,0.296537811,0.57316177,48.174,-0.025313655,-0.087934646,48.19931365,0.375687557,0.442880212,1.484427219,1.566475041,3,11,232.3645803,-93.529878123,44.077642612,-93.529839123,44.077603612,23.915859858,1537.447197808,1147.52217610699,16.3231595359999,13291.7366536459,237.352159287999,-93.52985043676348,44.07762966098919,0.089653
1036,2021,7122021,42.274,63.069,36.155,48.55228749,0.233219434,0.19740277,0.3005579,0.573261032,47.709,-0.027459045,-0.088001244,47.73645905,0.37999784,0.444829465,1.491909921,1.571646824,3,12,225.9879626,-93.529878123,44.077603612,-93.529839123,44.077564612,23.464026133,1508.401991102,1147.474894206,16.483030531,12926.172526042,230.824227226999,-93.52985043676348,44.0775906609892,0.095485
1037,2021,7122021,42.545,62.875,36.156,48.54756769,0.230123599,0.192847657,0.293514669,0.575045726,47.049,-0.023393796,-0.086572583,47.0723938,0.371865553,0.439770308,1.477846986,1.560134225,3,13,220.8704277,-93.529878123,44.077564612,-93.529839123,44.077525612,22.574424107999896,1451.21335856099,1147.315409342,16.547305425,12533.7462565099,223.816619873,-93.52985043676348,44.077551660989194,0.099727
1038,2021,7122021,42.619,62.902,36.782,48.73724205,0.226129968,0.192217663,0.295072666,0.584750882,46.403,-0.022735993,-0.080161346,46.42573599,0.370737455,0.432464011,1.475914498,1.550109988,3,14,207.0135241,-93.529878123,44.077525612,-93.529839123,44.077486612,21.8533941899999,1404.86173502599,1147.17867024699,16.595336066,12007.7697482639,214.424196031,-93.52985043676348,44.07751266098919,0.10674
1039,2021,7122021,42.541,63.139,36.015,48.62561131,0.2329789,0.19490916,0.295672145,0.570408147,47.722,-0.025276827,-0.089756166,47.74727683,0.375551284,0.444750138,1.484191721,1.568823147,3,15,210.1534069,-93.529878123,44.077486612,-93.529839123,44.077447612,21.430863486,1377.698269314,1146.99652777799,16.613930384,11715.7931857639,209.210359361,-93.52985043676348,44.07747366098919,0.11185
104,2021,7122021,47.456,69.49,40.619,53.9469962,0.224196781,0.188411746,0.288678973,0.584530148,50.905,-0.019367245,-0.080115508,50.92436725,0.363905225,0.429402119,1.464303776,1.542159508,32,8,206.4117393,-93.531009123,44.077759612,-93.530970123,44.077720612,21.357067743999895,1372.95395914699,1147.88431803399,15.421563943,11318.7648111979,202.12056986499897,-93.53098143676353,44.07774666098919,0.11579
1040,2021,7122021,42.522,62.865,35.889,48.47043439,0.231795671,0.193031399,0.292713459,0.570890002,47.319,-0.023600612,-0.089331521,47.34260061,0.372194416,0.442844216,1.478411175,1.5643051,3,16,212.2059717,-93.529878123,44.077447612,-93.529839123,44.077408612,22.778452979,1464.32883029499,1146.803805881,16.6423053739999,12448.9133029509,222.301762899,-93.52985043676348,44.07743466098919,0.10571
1041,2021,7122021,46.071,68.019,39.457,52.61804586,0.22796819,0.192374441,0.294079027,0.580087917,50.51,-0.022921972,-0.083226634,50.53292197,0.371018266,0.435844689,1.476395129,1.554585795,3,17,219.2575686,-93.529878123,44.077408612,-93.529839123,44.077369612,23.498044967999896,1510.587632921,1146.637112088,16.656806734,12900.6544053819,230.368567573,-93.52985043676348,44.07739566098919,0.087183
1042,2021,7122021,45.432,68.633,39.041,52.59516769,0.238086218,0.203401569,0.309247707,0.568837148,52.793,-0.032841299,-0.091280551,52.8258413,0.390641443,0.452912965,1.510675295,1.588898497,3,18,212.6315786,-93.529878123,44.077369612,-93.529839123,44.077330612,23.01342837,1479.433892144,1146.39179145,16.6793433299999,12674.549587674,226.330968221,-93.52985043676348,44.07735666098919,0.089447
1043,2021,7122021,44.468,66.053,37.592,50.83817561,0.233678548,0.19530225,0.295972795,0.569118738,50.046,-0.025641233,-0.090634853,50.07164123,0.376253091,0.445984817,1.485405235,1.570861954,3,19,214.2020335,-93.529878123,44.077330612,-93.529839123,44.077291612,22.5978382959999,1452.717081706,1146.216986762,16.725571314,12335.456705729,220.27575344499897,-93.52985043676348,44.0773176609892,0.096888
1044,2021,7122021,47.326,70.937,40.43,54.48667466,0.235674781,0.199648242,0.303354618,0.569942343,54.118,-0.029494685,-0.090331647,54.14749468,0.383990831,0.449023263,1.498901238,1.579606476,3,20,205.3490251,-93.529878123,44.077291612,-93.529839123,44.077252612,22.793864568,1465.31778971399,1146.069396973,16.7694435119999,12383.811360677,221.13920847599897,-93.52985043676348,44.0772786609892,0.089514
1045,2021,7122021,41.972,64.103,35.254,48.69526982,0.248159975,0.208635399,0.312492057,0.54995866,50.98,-0.037799744,-0.104348011,51.01779974,0.399865176,0.47049066,1.527280091,1.618616121,3,21,212.4850017,-93.529878123,44.077252612,-93.529839123,44.077213612,23.535345077999896,1512.98490397099,1145.985894097,16.824950112,12857.6449652779,229.600519816,-93.52985043676348,44.07723966098919,0.10046
1046,2021,7122021,45.119,68.54,38.553,52.3443393,0.241936653,0.206063752,0.311839267,0.562489057,53.408,-0.035302079,-0.095694163,53.44330208,0.395340451,0.459556448,1.519093952,1.600770098,3,22,214.2877107,-93.529878123,44.077213612,-93.529839123,44.077174612,23.6753141619999,1521.98194715699,1145.72226291199,16.835696114,12885.7962239579,230.10322401299896,-93.52985043676348,44.07720066098919,0.096404
1047,2021,7122021,44.709,67.711,37.696,51.65482429,0.243390397,0.204607721,0.307826134,0.556718997,53.017,-0.034096299,-0.099500386,53.0510963,0.392772297,0.46241929,1.514482543,1.603021944,3,23,207.5510237,-93.529878123,44.077174612,-93.529839123,44.077135612,23.020149019,1479.86452908,1145.572102865,16.892505434,12517.662760417,223.529434204,-93.52985043676348,44.07716166098919,0.092904
1048,2021,7122021,44.349,67.142,37.62,51.28400129,0.241915719,0.204438026,0.308551394,0.560305025,52.315,-0.033890189,-0.097068627,52.34889019,0.392472693,0.459752012,1.513946199,1.599220324,3,24,205.8347392,-93.529878123,44.077135612,-93.529839123,44.077096612,22.613940345,1453.75219726599,1145.344414605,16.8396994269999,12352.579644097,220.581512451,-93.52985043676348,44.0771226609892,0.093079
1049,2021,7122021,44.357,66.218,37.75,50.91636761,0.234587006,0.197702917,0.300185376,0.570086683,50.329,-0.027764706,-0.090126412,50.35676471,0.380532184,0.447303591,1.492842167,1.575211771,3,25,207.6030855,-93.529878123,44.077096612,-93.529839123,44.077057612,22.281524445999896,1432.383992513,1145.17655436199,16.8367845749999,12117.212673611,216.378529866999,-93.52985043676348,44.07708366098919,0.095683
105,2021,7122021,46.354,67.656,39.598,52.58019036,0.223081929,0.186843259,0.286271032,0.58528438,49.36,-0.017970418,-0.079545336,49.37797042,0.361081034,0.427548494,1.459550416,1.53815801,32,9,204.4382303,-93.531009123,44.077720612,-93.530970123,44.077681612,21.517047563999895,1383.23746744799,1147.88657633499,15.214446227,11302.5491536459,201.83101145399897,-93.53098143676353,44.077707660989184,0.1229
1050,2021,7122021,43.323,64.483,36.695,49.60330178,0.234218888,0.1962785,0.297562965,0.569064715,48.948,-0.026510543,-0.090726016,48.97451054,0.377994662,0.446835683,1.488424163,1.573040429,3,26,219.8948739,-93.529878123,44.077057612,-93.529839123,44.077018612,21.659987768,1392.427266439,1144.858846029,16.55161953,11640.1420898439,207.859451293999,-93.52985043676348,44.0770446609892,0.10534
1051,2021,7122021,42.968,63.77,36.056,49.03365191,0.234871517,0.194888418,0.294304066,0.565406931,48.516,-0.025314789,-0.093082342,48.54131479,0.375514244,0.448258238,1.484127723,1.573385294,3,27,210.8345446,-93.529878123,44.077018612,-93.529839123,44.076979612,21.523852666,1383.67637803799,1144.731133355,16.6542121039999,11716.978190104,209.231518216,-93.52985043676348,44.0770056609892,0.11408
1052,2021,7122021,41.962,62.56,35.046,47.96799336,0.238027389,0.19706856,0.296476481,0.56019821,48.112,-0.027321449,-0.096695518,48.13932145,0.379402632,0.453750518,1.490872694,1.583022408,3,28,228.2750625,-93.529878123,44.076979612,-93.529839123,44.076940612,22.901732975,1472.251519097,1144.924275716,16.5109759439999,12447.2327473959,222.27174547,-93.52985043676348,44.07696666098919,0.11262
1053,2021,7122021,45.244,67.22,38.681,51.83874901,0.23133286,0.195404752,0.297846387,0.575438857,50.515,-0.025660128,-0.086450759,50.54066013,0.37643604,0.441636112,1.485721864,1.565318051,3,29,202.66714,-93.529878123,44.076940612,-93.529839123,44.076901612,22.720043394,1460.572007921,1145.484931098,16.543122398,12431.919596354,221.99831983799896,-93.52985043676348,44.07692766098919,0.10683
1054,2021,7122021,43.243,64.283,36.619,49.47461403,0.233673019,0.195673605,0.296726698,0.569652941,48.704,-0.025965521,-0.090300739,48.72996552,0.376915797,0.445918327,1.486552737,1.571180316,3,30,173.9993637,-93.529878123,44.076901612,-93.529839123,44.076862612,19.475913154,1252.02162000899,1145.15224880599,16.529767142,10517.7542317709,187.816830105,-93.52985043676348,44.07688866098919,0.1006
1055,2021,7122021,45.071,64.48,38.316,50.52122094,0.2146157,0.177168625,0.272464378,0.594230769,45.573,-0.009336769,-0.073292892,45.58233677,0.343553543,0.413065542,1.43063167,1.510114945,3,31,167.3700641,-93.529878123,44.076862612,-93.529839123,44.076823612,14.258085357,916.588887533,1144.429782444,17.087778091,10037.439453125,179.239754570999,-93.52985043676348,44.07684966098919,0.10267
1056,2021,7122021,41.158,61.893,34.408,47.28859932,0.241883703,0.201211051,0.302070131,0.555927165,48.22,-0.031076903,-0.099824675,48.2510769,0.386763633,0.460190845,1.503790272,1.596220744,3,32,147.0979567,-93.529878123,44.076823612,-93.529839123,44.076784612,11.443881565,735.677734375,1144.266357422,17.303497314,9107.44466145799,162.632744682999,-93.52985043676348,44.07681066098919,0.094521
1059,2021,7122021,44.742,64.321,37.879,50.24558437,0.217837482,0.179520094,0.275047764,0.588905645,46.021,-0.011448054,-0.076835758,46.03244805,0.347830493,0.4187963,1.437597783,1.519563727,2,3,197.7945574,-93.529839123,44.077954612,-93.529800123,44.077915612,16.770855374,1078.12492540099,1149.688842773,16.615705702,11452.8975694439,204.515769110999,-93.52981143676352,44.07794166098919,0.078837
106,2021,7122021,46.499,67.881,39.73,52.7524409,0.223130667,0.186938276,0.286430007,0.585288962,49.533,-0.018054636,-0.079547077,49.55105464,0.36125226,0.42762575,1.459837846,1.538356034,32,10,200.6223837,-93.531009123,44.077681612,-93.530970123,44.077642612,21.937871614999896,1410.290100098,1148.01611328099,15.0758010549999,11539.677734375,206.065452576,-93.53098143676353,44.07766866098919,0.12346
1060,2021,7122021,42.121,61.307,35.84,47.66981047,0.222624953,0.185501025,0.283866959,0.584598822,44.653,-0.016784904,-0.079925037,44.6697849,0.358660322,0.426890892,1.455497258,1.53590695,2,4,195.8548979,-93.529839123,44.077915612,-93.529800123,44.077876612,20.395529429,1311.139065213,1149.387179905,16.619261212,12495.951063368,223.141716851,-93.52981143676352,44.07790266098919,0.078602
1061,2021,7122021,43.904,63.483,37.321,49.49919038,0.219706904,0.182321883,0.279436531,0.587889671,45.741,-0.013941178,-0.077629433,45.75494118,0.352912506,0.421891897,1.445950255,1.526324145,2,5,210.3924321,-93.529839123,44.077876612,-93.529800123,44.077837612,23.082734425999895,1483.889119466,1149.07470703099,16.5666010109999,12682.3657769099,226.470550537,-93.52981143676352,44.0778636609892,0.079209
1062,2021,7122021,42.179,61.576,35.639,47.75217321,0.225575957,0.186950027,0.284764226,0.578780694,45.334,-0.018116992,-0.083801311,45.35211699,0.361273434,0.432193331,1.459873397,1.544120045,2,6,225.8158891,-93.529839123,44.077837612,-93.529800123,44.077798612,24.2003292509999,1555.73312716999,1148.57668728299,16.2889881129999,13266.3096788189,236.898091633999,-93.52981143676352,44.0778246609892,0.091599
1063,2021,7122021,42.366,61.438,35.599,47.73815595,0.2236147,0.183730877,0.279627593,0.579429669,44.911,-0.015247878,-0.083207678,44.92624788,0.355462398,0.429021379,1.450172308,1.536694849,2,7,237.7037389,-93.529839123,44.077798612,-93.529800123,44.077759612,21.3224655789999,1370.724283854,1148.366861979,16.294869105,13510.1692708329,241.252751668,-93.52981143676352,44.07778566098919,0.096618
