Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,id_old,X,Y,Height
1010,2022,6282022,21.998,39.085,20.107,28.37745982,0.2998545,0.279734132,0.417000195,0.514442881,36.065,-0.102079074,-0.134686538,36.16707907,0.518866357,0.550939304,1.776752432,1.830736667,5,18,214.0691179,-93.529918931,44.077382119,-93.529879931,44.077343119,19.2760289,1238.687554,1145.859144,18.24153015,12167.62109,217.2786848,1206,-93.52993617085933,44.07733844803992,0.11188
1011,2022,6282022,22.346,39.496,20.657,28.78650946,0.295003894,0.277319621,0.416413743,0.523014989,35.989,-0.099535752,-0.128197918,36.08853575,0.515030238,0.543316099,1.767475163,1.814343266,5,19,230.3485642,-93.529918931,44.077343119000005,-93.529879931,44.077304119,19.61386331,1260.089264,1145.904368,18.30489148,12864.45668,229.7221849,1207,-93.52993617085933,44.077299448039945,0.11662
1012,2022,6282022,23.49,39.154,21.052,29.02873588,0.274855515,0.25004789,0.376610887,0.537671758,33.766,-0.074890078,-0.115671,33.84089008,0.470667772,0.512207182,1.666836952,1.728782967,5,20,235.3506078,-93.529918931,44.077304119,-93.529879931,44.077265119,21.00057844,1349.629272,1145.943819,18.37101879,13087.73076,233.709226,1208,-93.52993617085933,44.07726044803994,0.12095
1013,2022,6282022,22.062,38.782,20.646,28.38445986,0.289809765,0.274801131,0.415941092,0.532360373,34.856,-0.096885507,-0.121212419,34.95288551,0.511012792,0.535102034,1.757864201,1.797126733,5,21,232.0219151,-93.529918931,44.077265119,-93.529879931,44.077226119,21.53952869,1384.0554,1145.946737,18.492836,13046.28616,232.9691488,1209,-93.52993617085933,44.077221448039936,0.12265
1014,2022,6282022,22.722,39.198,21.518,28.95857278,0.278515281,0.266085271,0.407801594,0.548956579,34.156,-0.0885352,-0.108737026,34.2445352,0.496983434,0.517203193,1.725112226,1.756673388,5,22,232.1938141,-93.529918931,44.077226119,-93.529879931,44.077187119,20.89800919,1342.956363,1145.99233,18.6444681,12671.77091,226.2813827,1210,-93.52993617085933,44.07718244803993,0.1101
1026,2022,6282022,29.146,41.828,23.849,32.49536224,0.224374501,0.178685152,0.269114058,0.570168308,30.661,-0.010794849,-0.089001614,30.67179485,0.346313087,0.431335256,1.435119742,1.53424729,4,3,196.2255068,-93.529879931,44.077967119,-93.529840931,44.077928119,16.90524382,1086.337858,1147.202087,19.40957265,11739.08979,209.6263707,1224,-93.52989717085934,44.077923448039925,0.11815
1027,2022,6282022,23.446,37.632,20.024,28.08821174,0.267775027,0.232260388,0.345544892,0.53210034,31.794,-0.059278439,-0.118349732,31.85327844,0.440744845,0.502046857,1.605049902,1.691628557,4,4,202.7257301,-93.529879931,44.077928119,-93.529840931,44.077889119,20.40397975,1311.63099,1146.95568,19.0861461,13371.45609,238.775766,1225,-93.52989717085934,44.07788444803993,0.14305
1028,2022,6282022,21.956,37.656,20.408,27.78804741,0.279989123,0.263369791,0.40046934,0.541958785,32.948,-0.086448388,-0.113531617,33.03444839,0.492572928,0.519758339,1.715066497,1.75733532,4,5,234.9496631,-93.529879931,44.077889119000005,-93.529840931,44.077850119,22.8782932,1470.880405,1146.517317,18.95399083,14081.01801,251.4464628,1226,-93.52989717085934,44.07784544803994,0.14915
1029,2022,6282022,21.873,38.053,20.049,27.85929731,0.28962619,0.269999666,0.405747674,0.526870418,34.184,-0.092914036,-0.124844014,34.27691404,0.503308252,0.535099678,1.739724775,1.7909075,4,6,244.466416,-93.529879931,44.077850119,-93.529840931,44.077811119,22.99410354,1477.990092,1146.029626,18.97040214,13920.61995,248.5822135,1227,-93.52989717085934,44.07780644803994,0.13383
1030,2022,6282022,21.541,37.837,19.851,27.62677114,0.292843353,0.274445081,0.412275154,0.524645189,34.282,-0.096929155,-0.126791957,34.37892915,0.510443504,0.540018147,1.75651084,1.804956876,4,7,235.1641434,-93.529879931,44.077811119,-93.529840931,44.077772119,22.94266611,1474.516595,1145.720317,18.98655478,13433.27393,239.8796289,1228,-93.52989717085934,44.07776744803993,0.1406
1031,2022,6282022,21.712,37.865,20.238,27.77736376,0.287049626,0.27112812,0.410610336,0.53447775,33.78,-0.093568878,-0.119423667,33.87356888,0.50512432,0.530839732,1.74396647,1.785275999,4,8,242.7379862,-93.529879931,44.077772119,-93.529840931,44.077733119,23.44800669,1507.235323,1145.522156,19.00872695,13413.67461,239.5296494,1229,-93.52989717085934,44.077728448039935,0.13731
1032,2022,6282022,20.919,36.84,18.62,26.71762565,0.301548327,0.275645354,0.40678096,0.505428882,34.141,-0.098893675,-0.14103353,34.23989367,0.512361311,0.554001987,1.761078445,1.830693315,4,9,249.0112494,-93.529879931,44.077733119,-93.529840931,44.077694119,23.32214419,1499.227451,1145.22521,19.05648942,13510.33103,241.2556568,1230,-93.52989717085934,44.077689448039926,0.14137
1033,2022,6282022,21.727,37.164,19.486,27.28204306,0.286608217,0.262128339,0.391752316,0.524324615,33.115,-0.086073721,-0.126103321,33.20107372,0.490550343,0.530768568,1.710498458,1.773641942,4,10,248.0275819,-93.529879931,44.077694119,-93.529840931,44.077655119,22.87684578,1470.410221,1145.0515,19.05985594,13436.02116,239.9286969,1231,-93.52989717085934,44.077650448039925,0.13151
1034,2022,6282022,21.222,37.338,19.95,27.34045859,0.289206547,0.275204918,0.417404817,0.534308211,33.504,-0.097149408,-0.119831869,33.60114941,0.511658011,0.534109819,1.759400622,1.795988687,4,11,246.1638308,-93.529879931,44.077655119,-93.529840931,44.077616119,22.85579968,1469.134111,1144.971375,19.02224551,13290.81546,237.3357391,1232,-93.52989717085934,44.07761144803993,0.12619
1035,2022,6282022,20.345,36.848,18.55,26.55683609,0.309092201,0.288549298,0.427063116,0.503419453,34.801,-0.110439249,-0.143617232,34.91143925,0.532742116,0.5650009,1.811157533,1.867730089,4,12,245.763165,-93.529879931,44.077616119000005,-93.529840931,44.077577119,22.9931839,1477.854484,1144.976066,19.02556337,13387.55726,239.0632701,1233,-93.52989717085934,44.07757244803994,0.12311
1036,2022,6282022,20.907,37.145,19.341,27.02423576,0.297211406,0.279714739,0.419467335,0.520689191,34.042,-0.101755973,-0.130084116,34.14375597,0.518835605,0.546707842,1.776677668,1.823342706,4,13,247.7744284,-93.529879931,44.077577119,-93.529840931,44.077538119,22.85948377,1469.270779,1144.865872,19.01360549,13262.13599,236.823602,1234,-93.52989717085934,44.07753344803994,0.12391
1037,2022,6282022,20.756,37.062,19.675,27.02781903,0.294120728,0.282022899,0.427496526,0.530867196,33.693,-0.103281587,-0.122811093,33.79628159,0.522488662,0.541658744,1.785604163,1.817692521,4,14,242.4895114,-93.529879931,44.077538119,-93.529840931,44.077499119,22.83633746,1467.733175,1144.827735,18.96747096,13162.04747,235.03631,1235,-93.52989717085934,44.077494448039936,0.12495
1038,2022,6282022,21.455,36.482,19.099,26.80811538,0.285505382,0.259367934,0.386914877,0.523518447,32.41,-0.083662184,-0.12647853,32.49366218,0.486039174,0.529191956,1.700396178,1.76755354,4,15,244.0894424,-93.529879931,44.077499119,-93.529840931,44.077460119,22.84396076,1468.273743,1144.971924,18.9110562,13064.75949,233.2990282,1236,-93.52989717085934,44.077455448039935,0.11524
1039,2022,6282022,22.722,37.84,19.344,27.82292352,0.285478912,0.24962848,0.366781503,0.511205074,33.614,-0.075453658,-0.1346382,33.68945366,0.469971009,0.530261435,1.66534636,1.757038844,4,16,245.010491,-93.529879931,44.077460119,-93.529840931,44.077421119,21.79213905,1400.389172,1145.054012,18.86291841,12654.73171,225.9771052,1237,-93.52989717085934,44.07741644803993,0.10855
1040,2022,6282022,25.871,41.994,20.864,30.91984893,0.28497663,0.237574597,0.343035255,0.496832881,37.253,-0.065081315,-0.144083671,37.31808132,0.449763767,0.531298652,1.623207452,1.743738822,4,17,231.3336286,-93.529879931,44.077421119,-93.529840931,44.077382119,20.78857761,1335.947218,1145.174472,18.8095532,12189.77669,217.674327,1238,-93.52989717085934,44.077377448039925,0.09297
1041,2022,6282022,22.45,37.986,19.139,27.76832738,0.292469441,0.257065325,0.376201661,0.503843521,34.383,-0.082387685,-0.140639648,34.46538768,0.482261562,0.541099004,1.692026726,1.784362772,4,18,228.4939776,-93.529879931,44.077382119,-93.529840931,44.077343119,20.68054273,1329.097941,1145.042626,18.77639352,12441.78139,222.1744003,1239,-93.52989717085934,44.07733844803992,0.099648
1042,2022,6282022,21.962,37.937,19.083,27.60257417,0.297889992,0.266698943,0.391390631,0.503018162,34.829,-0.091035932,-0.142067813,34.92003593,0.497977575,0.548945753,1.727392769,1.8101414,4,19,225.5605542,-93.529879931,44.077343119000005,-93.529840931,44.077304119,21.01039526,1350.304494,1145.034851,18.84463051,12876.7235,229.9412206,1240,-93.52989717085934,44.077299448039945,0.097962
1043,2022,6282022,21.635,36.468,19.831,27.02626383,0.275082603,0.255288023,0.387567935,0.543791817,31.47,-0.079285036,-0.111691944,31.54928504,0.479336725,0.512161732,1.685602034,1.735188008,4,20,234.0931976,-93.529879931,44.077304119,-93.529840931,44.077265119,21.30138652,1368.965092,1144.873637,18.88980109,13005.86439,232.2473063,1241,-93.52989717085934,44.07726044803994,0.1013
1044,2022,6282022,21.282,36.435,19.343,26.79915669,0.284109432,0.262539633,0.394876739,0.530890627,32.245,-0.086169219,-0.121396315,32.33116922,0.491220857,0.526603555,1.712010149,1.767347871,4,21,230.7359454,-93.529879931,44.077265119,-93.529840931,44.077226119,21.27397182,1367.197951,1144.893256,18.96557501,13062.63883,233.2611499,1242,-93.52989717085934,44.077221448039936,0.10612
1056,2022,6282022,25.613,38.725,22.544,29.79867631,0.233211525,0.203798688,0.313729243,0.58215623,29.293,-0.032996478,-0.082449759,29.32599648,0.391343358,0.4439991,1.511927537,1.577571282,3,2,190.8573279,-93.529840931,44.078006119,-93.52980193100002,44.077967119,16.23234393,1043.099552,1147.247941,21.14715888,11229.6388,200.5290151,1256,-93.52985817085933,44.077962448039926,0.12992
1057,2022,6282022,25.318,38.695,21.927,29.54712326,0.241866249,0.208973177,0.317849166,0.566662359,30.145,-0.037814754,-0.09305562,30.18281475,0.40045842,0.459039132,1.52835927,1.603324264,3,3,214.9769766,-93.529840931,44.077967119,-93.52980193100002,44.077928119,18.52763481,1190.760693,1147.128813,19.92016614,11760.19046,210.0031469,1257,-93.52985817085933,44.077923448039925,0.13823
1058,2022,6282022,22.695,37.552,21.051,28.09721416,0.263845183,0.246601491,0.37904378,0.560582659,31.358,-0.07108416,-0.099394819,31.42908416,0.464929548,0.493880881,1.654637585,1.696593575,3,4,216.9898429,-93.529840931,44.077928119,-93.52980193100002,44.077889119,22.00232742,1414.092881,1146.924893,19.57319939,12896.79477,230.2996625,1258,-93.52985817085933,44.07788444803993,0.16058
1059,2022,6282022,21.933,36.994,20.549,27.51892637,0.270507427,0.255587422,0.392438376,0.555468454,31.506,-0.079115708,-0.103495395,31.58511571,0.479829983,0.504521731,1.686682168,1.723691738,3,5,233.4603953,-93.529840931,44.077889119000005,-93.52980193100002,44.077850119,23.90199547,1536.341626,1146.64884,19.4209856,13677.13174,244.234229,1259,-93.52985817085933,44.07784544803994,0.1587
106,2022,6282022,43.041,64.246,36.766,49.43620452,0.233726518,0.197647432,0.300690574,0.572269091,48.685,-0.02768842,-0.088672919,48.71268842,0.380433419,0.445727814,1.49266978,1.573087639,34,13,256.615206,-93.531049931,44.077577119,-93.531010931,44.077538119,28.39423339,1825.445671,1147.499504,18.2309042,14218.68783,253.9048406,244,-93.5310671708593,44.07753344803994,0.16524
1060,2022,6282022,21.825,37.391,19.929,27.5171616,0.283414567,0.262868144,0.396212488,0.532989222,33.028,-0.086373113,-0.119911555,33.11437311,0.491756107,0.525431999,1.713218786,1.765858581,3,6,243.6848524,-93.529840931,44.077850119,-93.52980193100002,44.077811119,24.42340991,1569.670093,1146.371761,19.37909209,13760.60221,245.7247574,1260,-93.52985817085933,44.07780644803994,0.13707
1061,2022,6282022,22.487,38.005,20.807,28.18378046,0.274223832,0.256529789,0.391029356,0.547480595,32.716,-0.080237149,-0.109167394,32.79623715,0.481381077,0.510646787,1.690087606,1.734357651,3,7,248.2239984,-93.529840931,44.077811119,-93.52980193100002,44.077772119,24.60654526,1581.368066,1146.100692,19.41690191,13662.42783,243.9716405,1261,-93.52985817085933,44.07776744803993,0.14527
1062,2022,6282022,22.454,37.591,20.438,27.89849005,0.273472568,0.252094263,0.382179918,0.543693969,32.29,-0.076480747,-0.111549023,32.36648075,0.474061216,0.509705866,1.674133785,1.727408226,3,8,253.8854682,-93.529840931,44.077772119,-93.52980193100002,44.077733119,24.97460526,1605.135142,1145.891919,19.49250328,13785.46805,246.1687866,1262,-93.52985817085933,44.077728448039935,0.14567
1063,2022,6282022,21.126,36.717,19.61,26.95056007,0.286397477,0.269539962,0.407789083,0.534085029,32.698,-0.092192685,-0.119595109,32.79019268,0.502567495,0.52987244,1.738000568,1.781636199,3,9,251.8350793,-93.529840931,44.077733119,-93.52980193100002,44.077694119,25.01604938,1607.891675,1145.705396,19.55915178,13866.72598,247.6198186,1263,-93.52985817085933,44.077689448039926,0.14569
1064,2022,6282022,21.984,37.677,20.696,27.87577802,0.276818544,0.263036154,0.402746054,0.549300634,32.674,-0.085859353,-0.108299215,32.75985935,0.492029745,0.514567259,1.713837336,1.748642218,3,10,246.8518225,-93.529840931,44.077694119,-93.52980193100002,44.077655119,24.93081646,1602.395846,1145.519535,19.56700204,13839.86484,247.1401616,1264,-93.52985817085933,44.077650448039925,0.13891
1065,2022,6282022,20.265,36.967,19.163,26.73605483,0.304387714,0.291829746,0.438729675,0.518381259,34.506,-0.112520453,-0.132715492,34.61852045,0.53785342,0.557423447,1.82417962,1.858462809,3,11,247.2026952,-93.529840931,44.077655119,-93.52980193100002,44.077616119,24.86942971,1598.458069,1145.3521,19.52701829,13804.96152,246.5168925,1265,-93.52985817085933,44.07761144803993,0.13266
1066,2022,6282022,21.108,36.949,19.261,26.96764967,0.293426799,0.272852541,0.40831529,0.521286097,33.529,-0.095680178,-0.129123878,33.62468018,0.507893192,0.541072885,1.750473754,1.804672632,3,12,253.7597533,-93.529840931,44.077616119000005,-93.52980193100002,44.077577119,24.82501633,1595.634302,1145.181411,19.49687279,13781.50273,246.0979883,1266,-93.52985817085933,44.07757244803994,0.14074
1067,2022,6282022,21.624,36.432,19.776,26.99369171,0.275362319,0.255064076,0.386833856,0.542819499,31.464,-0.079124268,-0.112365094,31.54312427,0.478967628,0.512644958,1.684794673,1.735667672,3,13,244.9261127,-93.529840931,44.077577119,-93.52980193100002,44.077538119,24.63019308,1583.128243,1144.999377,19.46301505,13700.84258,244.6576294,1267,-93.52985817085933,44.07753344803994,0.1378
1068,2022,6282022,21.352,37.353,19.68,27.31578855,0.29095025,0.272566221,0.410019218,0.526865312,33.674,-0.095173822,-0.125036678,33.76917382,0.507433982,0.537077373,1.749391158,1.797544338,3,14,249.0282456,-93.529840931,44.077538119,-93.52980193100002,44.077499119,24.52262802,1576.165568,1144.824719,19.41603947,13663.90055,243.9979507,1268,-93.52985817085933,44.077494448039936,0.12661
1069,2022,6282022,21.68,37.292,19.97,27.44398273,0.283342223,0.264735807,0.400287165,0.535503593,32.934,-0.087912645,-0.118238707,33.02191264,0.494793956,0.525181593,1.720110701,1.767820809,3,15,248.2670725,-93.529840931,44.077499119,-93.52980193100002,44.077460119,24.49955514,1574.778247,1144.760746,19.36420466,13617.89541,243.1764333,1269,-93.52985817085933,44.077455448039935,0.12383
107,2022,6282022,41.836,61.853,35.284,47.68299893,0.231971956,0.193048443,0.292624808,0.570449291,46.586,-0.023620415,-0.089624603,46.60962042,0.372224919,0.4431688,1.478463524,1.564744393,34,14,257.2063089,-93.531049931,44.077538119,-93.531010931,44.077499119,28.24602331,1815.716488,1147.376497,18.05234884,14287.58809,255.1352071,245,-93.5310671708593,44.077494448039936,0.16508
1070,2022,6282022,22.824,38.317,20.642,28.37381204,0.276169858,0.253397884,0.382552656,0.538716497,33.168,-0.077808346,-0.115160852,33.24580835,0.476217603,0.514126939,1.678803014,1.735928588,3,16,246.64534,-93.529840931,44.077460119,-93.52980193100002,44.077421119,23.98135651,1541.387344,1144.661899,19.35234077,13430.86867,239.8366809,1270,-93.52985817085933,44.07741644803993,0.11761
1071,2022,6282022,24.281,40.942,20.288,29.87427695,0.295089875,0.255446698,0.370780016,0.495530262,37.315,-0.081259721,-0.146633766,37.39625972,0.47959817,0.545740286,1.686174375,1.790134188,3,17,244.2666356,-93.529840931,44.077421119,-93.52980193100002,44.077382119,23.06900927,1482.685787,1144.578715,19.36569436,12973.2446,231.6648259,1271,-93.52985817085933,44.077377448039925,0.096924
1072,2022,6282022,21.008,36.165,18.411,26.38312725,0.294508228,0.265107656,0.391027295,0.509083368,32.911,-0.08935489,-0.137457663,33.00035489,0.495397734,0.543539748,1.721487053,1.798817491,3,18,237.0222693,-93.529840931,44.077382119,-93.52980193100002,44.077343119,22.76573315,1463.186161,1144.416874,19.40885366,12822.36523,228.9705404,1272,-93.52985817085933,44.07733844803992,0.11333
1073,2022,6282022,20.633,36.241,17.72,26.16058849,0.307926197,0.274431199,0.398631047,0.48894898,34.129,-0.098597742,-0.1532697,34.22759774,0.510421302,0.564489678,1.756458101,1.847773135,3,19,234.8197056,-93.529840931,44.077343119000005,-93.52980193100002,44.077304119,22.99957066,1478.319051,1144.29058,19.46486861,12964.7847,231.5137309,1273,-93.52985817085933,44.077299448039945,0.10562
1074,2022,6282022,20.353,36.268,18.875,26.36840318,0.29802083,0.281079458,0.42163408,0.520431234,33.308,-0.102969694,-0.130377768,33.41096969,0.520997189,0.547918875,1.781948607,1.82725048,3,20,232.285622,-93.529840931,44.077304119,-93.52980193100002,44.077265119,23.04220711,1480.989634,1144.092002,19.47976112,13006.50703,232.2587714,1274,-93.52985817085933,44.07726044803994,0.10818
1075,2022,6282022,20.228,35.492,18.671,25.93234974,0.291992392,0.273941134,0.411994926,0.526062211,32.085,-0.096420266,-0.125722198,32.18142027,0.509637185,0.538675421,1.754597588,1.802026008,3,21,232.3521396,-93.529840931,44.077265119,-93.52980193100002,44.077226119,22.57172171,1450.775781,1144.022811,19.47621956,12990.66751,231.9759333,1275,-93.52985817085933,44.077221448039936,0.11575
108,2022,6282022,41.625,63.817,35.551,48.54250273,0.246364924,0.210466418,0.317523,0.557077268,50.458,-0.039306916,-0.09961913,50.49730692,0.403078045,0.466967408,1.533141141,1.615821734,34,15,257.9379871,-93.531049931,44.077499119,-93.531010931,44.077460119,28.30164979,1819.364543,1147.404932,18.07043184,14374.99495,256.6960439,246,-93.5310671708593,44.077455448039935,0.16441
1089,2022,6282022,22.831,36.52,21.061,27.67990054,0.249273082,0.230644808,0.357508488,0.5766977,29.148,-0.056665672,-0.087481968,29.20466567,0.437989858,0.470014486,1.599579519,1.643145928,2,4,240.560732,-93.52980193100002,44.077928119,-93.529762931,44.077889119,22.99137001,1477.694853,1146.977641,20.02157777,12856.25788,229.5757701,1291,-93.52981917085934,44.07788444803993,0.16219
109,2022,6282022,42.65,65.235,36.945,49.79812831,0.242186942,0.209343282,0.318367635,0.566337089,50.875,-0.038148174,-0.093295588,50.91314817,0.401108156,0.459571043,1.52954279,1.604459029,34,16,259.4824308,-93.531049931,44.077460119,-93.531010931,44.077421119,28.55258698,1835.553408,1147.567666,18.086866,14519.75168,259.2809802,247,-93.5310671708593,44.07741644803993,0.16203
1090,2022,6282022,19.989,34.786,19.261,25.69443544,0.278638511,0.270141488,0.416652588,0.553699764,30.322,-0.091866119,-0.105632395,30.41386612,0.503536671,0.517253561,1.740257141,1.761890036,2,5,242.30508,-93.52980193100002,44.077889119000005,-93.529762931,44.077850119,24.98060174,1605.607151,1146.714111,19.88424301,13615.1652,243.12768,1292,-93.52981917085934,44.07784544803994,0.15478
1091,2022,6282022,21.04,35.341,18.444,26.02466149,0.283190821,0.253649279,0.376967077,0.52188676,31.198,-0.078650184,-0.127222185,31.27665018,0.476632967,0.525900584,1.679705323,1.755001838,2,6,248.1903044,-93.52980193100002,44.077850119,-93.529762931,44.077811119,26.30726809,1690.965824,1146.424849,19.80829001,13934.24761,248.8255552,1293,-93.52981917085934,44.07780644803994,0.13538
1092,2022,6282022,21.651,36.353,19.111,26.80507869,0.281524306,0.253465278,0.378011467,0.525706269,31.944,-0.078345328,-0.124458277,32.02234533,0.47632897,0.52311509,1.679044848,1.750286249,2,7,260.0853043,-93.52980193100002,44.077811119,-93.529762931,44.077772119,27.02687756,1737.263991,1146.17217,19.82778878,14121.73112,252.1734589,1294,-93.52981917085934,44.07776744803993,0.14123
1093,2022,6282022,20.986,36.499,19.073,26.68562988,0.291348612,0.269861703,0.403858169,0.522562262,32.939,-0.092983098,-0.127965725,33.0319831,0.503085998,0.537917285,1.73920709,1.795454265,2,8,268.6000653,-93.52980193100002,44.077772119,-93.529762931,44.077733119,27.08228982,1740.803984,1145.956405,19.9123874,14196.05924,253.5007507,1295,-93.52981917085934,44.077728448039935,0.13714
1094,2022,6282022,20.16,36.796,17.89,26.33390284,0.318356891,0.292085118,0.425843444,0.486194152,35.542,-0.114528499,-0.156989017,35.6565285,0.538250119,0.579306294,1.825198413,1.89926771,2,9,263.8928463,-93.52980193100002,44.077733119,-93.529762931,44.077694119,26.75570154,1719.782257,1145.793355,20.03138548,14144.44973,252.5791592,1296,-93.52981917085934,44.077689448039926,0.13012
1095,2022,6282022,19.68,36.084,18.451,26.01151576,0.308588473,0.294168281,0.4396323,0.511334664,34.037,-0.114963282,-0.138147275,34.15196328,0.541479633,0.563869732,1.833536585,1.873334394,2,10,259.8496881,-93.52980193100002,44.077694119,-93.529762931,44.077655119,26.55460728,1706.87168,1145.588667,20.12302287,14070.86179,251.2650914,1297,-93.52981917085934,44.077650448039925,0.13035
1096,2022,6282022,19.874,35.966,18.357,25.98402382,0.30591941,0.288180516,0.429314623,0.51039871,33.701,-0.109740286,-0.138364085,33.81074029,0.532165727,0.560020044,1.809701117,1.858189004,2,11,258.9010986,-93.52980193100002,44.077655119,-93.529762931,44.077616119,26.44635873,1699.915531,1145.365004,20.09340689,14052.66604,250.9401788,1298,-93.52981917085934,44.07761144803993,0.13003
1097,2022,6282022,20.241,35.339,18.957,25.93524533,0.286504787,0.271644476,0.412254594,0.536432836,31.48,-0.093934556,-0.118051438,31.57393456,0.505954225,0.529928271,1.745911763,1.784433037,2,12,253.3308311,-93.52980193100002,44.077616119000005,-93.529762931,44.077577119,26.23771216,1686.515116,1145.172734,20.00658258,14014.7585,250.2632579,1299,-93.52981917085934,44.07757244803994,0.14136
1098,2022,6282022,20.258,35.251,19.392,26.00685313,0.2800857,0.270100344,0.415123072,0.550112054,30.852,-0.091985421,-0.108172121,30.94398542,0.503470409,0.519597838,1.740102675,1.765603597,2,13,255.9867903,-93.52980193100002,44.077577119,-93.529762931,44.077538119,26.06397899,1675.342587,1144.979051,19.95726978,13959.1722,249.2706426,1300,-93.52981917085934,44.07753344803994,0.14008
1099,2022,6282022,21.843,37.938,18.498,27.43832172,0.305764217,0.269232699,0.389869922,0.487585007,35.535,-0.093994558,-0.153819032,35.62899456,0.502072078,0.561609891,1.736849334,1.835695264,2,14,252.2867037,-93.52980193100002,44.077538119,-93.529762931,44.077499119,26.00280841,1671.335063,1144.809625,19.9616704,13940.9573,248.9453778,1301,-93.52981917085934,44.077494448039936,0.10769
